Parameters,Group ID,Image
"[53.85543842034735, 36.435054259488716, 0.4870867131673151, 0.16574744566865718, 0]",34,0
"[53.866071123864714, 36.44248607034144, 0.5866219713420762, 0.1451661812257683, 0]",34,1
"[53.82440069063019, 36.438081487032825, 0.6868397385885296, 0.19179358285141745, 0]",34,2
NULL,34,3
NULL,34,4
"[53.961550381883015, 36.50318295275651, 0.7464082426265578, 0.16930794444313335, 0]",34,5
NULL,34,6
"[54.062480429432306, 36.54774300631409, 0.684796309521225, 0.1319692556597829, 0]",34,7
NULL,34,8
"[54.11299026078162, 36.61529986397869, 0.7202184797273858, 0.14703058333220298, 0]",34,9
"[54.244243292243254, 36.64808662920663, 0.7318563045635428, 0.1589649237913946, 0]",34,10
"[54.3210710109149, 36.66569746189145, 0.6870985825935421, 0.16073171573656708, 0]",34,11
NULL,34,12
"[54.33311583803933, 36.76192648548434, 0.7526283113151208, 0.17251588444310784, 0]",34,13
"[54.368984746770025, 36.77338828245972, 0.7478639144487502, 0.19739471433366163, 0]",34,14
"[54.465064738975144, 36.907638765684126, 0.7729859054177338, 0.1607317157365741, 0]",34,15
"[54.53682891979891, 36.91399481611865, 0.7281028823868667, 0.2104163588091354, 0]",34,16
"[54.53565212541929, 36.96192980344393, 0.776395521146113, 0.1725158844431191, 0]",34,17
"[54.5865229914558, 37.020588197650525, 0.749703888616214, 0.21193744092099434, 0]",34,18
"[54.63115851119312, 37.03759601800213, 0.8098556516461883, 0.17995807589971236, 0]",34,19
"[54.785183193306395, 37.187113461789124, 0.6866143528208255, 0.16331195387898845, 0]",34,20
"[54.83305186479893, 37.228778008779265, 0.772497686582895, 0.19234755778759194, 0]",34,21
"[54.88302637913546, 37.254452363583624, 0.8156614438442203, 0.2208611226439814, 0]",34,22
"[54.930830819483546, 37.32750775703124, 0.8451763595009033, 0.20660459294180736, 0]",34,23
"[55.01236777107742, 37.3798256963749, 0.8278287692496569, 0.22599462762154382, 358.60281897270363]",34,24
"[55.139611906576825, 37.526831704223596, 0.7285442053530317, 0.2087442201761576, 0]",34,25
"[55.17090550997229, 37.61296832561487, 0.8111550270273972, 0.2426125968437912, 0]",34,26
"[55.19842387806359, 37.68002228989483, 0.8451763595009033, 0.20660459294180736, 0]",34,27
"[55.23551546677004, 37.802980039282374, 0.8202997488140868, 0.21932042904611332, 357.87890360333495]",34,28
"[55.25643889027829, 37.86586546618064, 0.9394385805867952, 0.24136050457866798, 0]",34,29
"[55.469207110351896, 38.041153921680774, 0.8291806942946779, 0.25767130975132346, 0]",34,30
"[55.45062286229676, 38.10825859583436, 0.9309128130877441, 0.25171635866472286, 0]",34,31
"[55.485869348823094, 38.21010678297318, 0.9065390673301863, 0.2545938292903642, 0]",34,32
"[55.55237128550312, 38.28376945321871, 0.9312623795055401, 0.299405248778136, 0]",34,33
"[55.6229776628478, 38.43293240921513, 0.943728096396562, 0.2744548113799681, 0]",34,34
"[55.72341962236682, 38.64306778824391, 0.9832584178744969, 0.2903323624515365, 0]",34,35
"[55.80066086332002, 38.74128800118622, 0.9565700579544512, 0.27324391675215765, 0]",34,36
"[55.83396201555515, 38.84685941382217, 1.0002652334412616, 0.29172806406185714, 0]",34,37
"[55.93502622261178, 39.00119375023894, 0.9759923048203731, 0.2744548113799681, 0]",34,38
"[56.044399310510364, 39.13423298954575, 0.9273887664334026, 0.3209008704680514, 0]",34,39
"[56.26121817778929, 39.369153995322804, 0.9671196475038215, 0.3200143100690364, 0]",34,40
"[56.29239063541041, 39.54690554608529, 0.9683795648427769, 0.30539025989947227, 0]",34,41
"[56.38713992796674, 39.69685532711007, 1.0081876479676948, 0.29618099991827385, 0]",34,42
"[56.30636249821086, 39.87567231285439, 1.0132556910184078, 0.3005683084273727, 0]",34,43
"[56.500688889444184, 40.06024863476904, 1.011922900565074, 0.3343358611355927, 0]",34,44
"[56.629222860213446, 40.34015900567857, 1.1512456187588191, 0.3443160360948441, 0]",34,45
"[56.75480856012243, 40.500369321926684, 1.136874347177302, 0.37167251433248966, 2.2311746080309263]",34,46
"[56.80055382971533, 40.67942012150366, 1.0650824205682525, 0.3624040497152521, 0]",34,47
"[56.88467868664657, 40.8492574170319, 1.1431602667900087, 0.40841928968659724, 0]",34,48
"[57.00641436953361, 41.0105618547236, 1.1238813124885707, 0.4348986834243007, 0]",34,49
"[57.18477468003066, 41.41059411434866, 1.1655874898601297, 0.42138943392495065, 0]",34,50
"[57.25448035758155, 41.66327218489144, 1.1659111680423644, 0.4441177856875933, 0]",34,51
"[57.35844315338239, 41.84460726377873, 1.2163792094976316, 0.4661219756360353, 0]",34,52
"[57.40629871763235, 42.07654466296022, 1.2574762934690185, 0.46676490249897284, 0]",34,53
"[57.5702512119308, 42.29581836699476, 1.286055300138763, 0.46676490249897284, 0]",34,54
"[57.69480910715179, 42.80873314609943, 1.2990457577159233, 0.5114190955254259, 0]",34,55
"[57.79982481697474, 43.06857722517654, 1.3143915775223285, 0.47505852619487154, 2.003402198954916]",34,56
"[57.9163717905091, 43.31803973793563, 1.3561020967928077, 0.4818231107081948, 0]",34,57
"[58.059820981226295, 43.57067154024938, 1.3108552646042497, 0.5304146619306565, 0]",34,58
"[58.168124041848934, 43.841492587862966, 1.2883098423628991, 0.5313925568409604, 2.4366482468101367]",34,59
"[58.360730045219874, 44.50343000908414, 1.3598820191184005, 0.5279229345806413, 0]",34,60
"[58.56227366881227, 44.741580495881635, 1.4453561022314791, 0.6083602701451087, 2.6630007660644424]",34,61
"[58.72179176266987, 45.15452885413925, 1.3700452543237351, 0.5786341766516228, 0]",34,62
"[58.89476550535314, 45.44447442124657, 1.3549055279657873, 0.587915660424752, 3.110840653490129]",34,63
"[58.90989712075074, 45.7790281830381, 1.4921150092085251, 0.5915536448170471, 1.5481576989780024]",34,64
"[59.23952962047111, 46.53603490115672, 1.4337821361757435, 0.659702516006881, 0]",34,65
"[59.32916777408731, 46.87289185226962, 1.4868694441881314, 0.6711849414670837, 0]",34,66
"[59.5331253410148, 47.19069627400007, 1.5267488329987977, 0.6564773432932918, 1.1810871178024058]",34,67
"[59.63537314723247, 47.63777559716696, 1.5686031766327058, 0.6815108636434684, 1.4144232114012993]",34,68
"[59.76647255809765, 48.060915688294095, 1.5687989849903303, 0.7042278924315895, 0]",34,69
"[60.13681953102925, 48.96611890857956, 1.722027551984877, 0.7641182410548106, 1.3169124057923227]",34,70
"[60.330752598292, 49.40938472365523, 1.6459251515119602, 0.8161507613475151, 2.33730585912258]",34,71
"[60.44061743268514, 49.93027515023612, 1.7596165263606505, 0.8197317502564777, 0]",34,72
"[60.6164330237687, 50.3795308954611, 1.793338801360889, 0.8389908272283648, 0]",34,73
"[60.7676036811302, 50.88173066710851, 1.7738738543129213, 0.8990230544638343, 2.121096396661301]",34,74
"[61.191676108287396, 51.964267219579376, 1.8500503704322973, 0.9592000953989102, 2.581232124278813]",34,75
"[61.45484761612129, 52.515240377018856, 1.8122891888837471, 0.9424417948113204, 0.5617053325671009]",34,76
"[61.6395165027611, 53.13941888605548, 1.8652894221327405, 0.9417476271112274, 1.569354804748798]",34,77
"[61.91149842960875, 53.72078264813476, 1.9388982487860913, 1.024763192039612, 4.677911141930224]",34,78
"[62.11679508841541, 54.32672162803095, 1.8558705020571835, 1.0475343143420868, 3.394923542117624]",34,79
"[62.6001633947455, 55.672749178239236, 1.998601747582349, 1.1193908806946837, 1.321975659532825]",34,80
"[62.820257730538046, 56.46428335828296, 2.0150431940808855, 1.1691476434959245, 2.8853021729721604]",34,81
"[62.966644316749644, 57.124187473371244, 2.1534281525656866, 1.1766365250495097, 2.1816414035519074]",34,82
"[63.26744359262288, 57.91650875518257, 2.252757409560021, 1.2510302129570339, 5.057248532556287]",34,83
"[63.53497718273425, 58.69308323843474, 2.2418721833440007, 1.3503176562814605, 5.564145458434666]",34,84
"[64.2593688440648, 60.384937967289254, 2.2447913951537597, 1.3945213678840904, 5.554189958720883]",34,85
"[64.55306538499025, 61.153823340539425, 2.2750967257814327, 1.4220285967599713, 4.889103026652094]",34,86
"[64.7880265141531, 62.1787957001059, 2.3911746036167996, 1.43319353218318, 5.417022113854671]",34,87
"[65.14543097210809, 63.15233887387923, 2.3376042655459797, 1.498878463619806, 4.401241624112174]",34,88
"[65.45408775374351, 64.17868972352967, 2.445737366528174, 1.583923234248581, 6.823462399033133]",34,89
"[65.97580512639117, 66.2583603864057, 2.7605599592891763, 1.7059480153643491, 6.679886063226945]",34,90
"[66.57874638175933, 67.42060402050797, 2.526826366980167, 1.7191260717745533, 5.6359406982942915]",34,91
"[66.92435357371596, 68.63457852132552, 2.705331824682183, 1.8606809064006242, 7.292718361614334]",34,92
"[67.35130419002293, 69.83449551863531, 2.759892373456851, 1.9286900143971795, 3.814074834290466]",34,93
"[67.8447138346688, 71.15423252310147, 2.754605851380778, 1.8881514375315684, 7.478160155378021]",34,94
"[68.66933572502944, 74.07183146214247, 2.8541580566297307, 2.1261522343751005, 9.892137472942863]",34,95
"[69.12159509226075, 75.65008559571673, 3.0172210175969365, 2.328697288087012, 7.0093842566215585]",34,96
"[69.58670641065467, 77.12791245594236, 3.0765806452332964, 2.3416741670165706, 6.0823366932824]",34,97
"[70.29258885904534, 78.84983872770225, 2.922700278012911, 2.3491548222613585, 7.471559176590404]",34,98
"[70.99261398170603, 80.61430457573493, 2.8792970282150336, 2.58475938990202, 6.740056097946763]",34,99
"[72.04112332088643, 84.5112930457806, 3.3782641037123833, 3.1029838765785165, 12.66848274146389]",34,100
