Parameters,Group ID,Image
"[18.01802020253041, 60.209844094987, 0.44125763761298814, 0.20020343904287338, 350.7066914006032]",60,0
NULL,60,1
NULL,60,2
NULL,60,3
NULL,60,4
"[14.302276516230824, 64.53346102033942, 0.6117721424863779, 0.2636557573545165, 349.37610297291917]",60,5
NULL,60,6
NULL,60,7
NULL,60,8
"[11.344832765275916, 68.06163494512248, 0.7008543821011933, 0.30266629676169443, 346.01375767134004]",60,9
"[9.689198628811093, 70.02320542842659, 0.7303134449004529, 0.4121159489955478, 350.46985772607763]",60,10
"[8.822346029179954, 71.0744121034028, 0.7907411981836125, 0.3502301704601056, 346.28679193846176]",60,11
"[7.90871953670419, 72.15976046385104, 0.7088593652856152, 0.39816352387762727, 344.9536081678035]",60,12
"[6.907758447325929, 73.46497840796435, 0.808898173190724, 0.3837507146178944, 346.9330093004339]",60,13
"[5.990880510467252, 74.52129901348292, 0.7401209690233665, 0.4114205900153648, 345.82193558529457]",60,14
NULL,60,15
NULL,60,16
"[1.34566985482186, 80.20830904986846, 0.8595085945486661, 0.5049534534999504, 341.93100413884963]",60,17
