Parameters,Group ID,Image
"[64.31166807784405, 52.784102701323036, 0.3785762092160414, 0.18121196908614626, 0]",629,89
"[64.7870000500722, 54.07244844281816, 0.40829151045258527, 0.24310873742265926, 0]",629,90
"[65.12064057157123, 54.73614506367712, 0.4116177416417154, 0.26205901010858357, 8.259437979884126]",629,91
NULL,629,92
"[65.66662182011275, 56.190719829967996, 0.4673353202705308, 0.2622428189177857, 2.9356734464198553]",629,93
"[66.02008639609204, 56.9982698921662, 0.4068838782293129, 0.2921013630637002, 2.285550195294661]",629,94
"[66.62695464029483, 58.627466324236146, 0.4514024286622913, 0.32428515925935386, 0]",629,95
"[66.98420250373725, 59.491386104042896, 0.5010164510917633, 0.31991941268250695, 0.9569852687877756]",629,96
"[67.40156134098075, 60.32421788447455, 0.4608870656258023, 0.3065660200374702, 9.027612950714968]",629,97
"[67.6621674771364, 61.2918848569323, 0.5515605392228622, 0.3106320426130793, 0]",629,98
"[68.09231163534054, 62.31254050852558, 0.4288314722873565, 0.33351734063251826, 0]",629,99
NULL,629,100
"[75.65548068920658, 81.7307500005263, 0.7857386967510491, 0.6422675128541955, 15.255118703063204]",629,110
