Parameters,Group ID,Image
"[24.327959742229645, 66.39835601815095, 1.071998540182335, 0.4941873405208099, 0]",26,0
"[23.67767021085637, 67.26078547492726, 1.2465716891019079, 0.3792466484523228, 354.26489728542833]",26,1
NULL,26,2
NULL,26,3
NULL,26,4
NULL,26,5
NULL,26,6
"[19.403048837916394, 74.78049383483344, 1.4966331619479065, 0.5472870499723269, 352.5821874952636]",26,7
NULL,26,8
NULL,26,9
"[16.345619173834056, 80.36236892900467, 1.6638708821356707, 0.6910553613319991, 350.53982477124777]",26,10
NULL,26,11
NULL,26,12
NULL,26,13
NULL,26,14
"[10.142776374218414, 91.4830771840977, 2.0756920388501, 1.014214373244194, 350.9431190253267]",26,15
NULL,26,16
"[7.475431460331726, 96.07910351876322, 2.286537447937851, 1.215872695945136, 349.8255441447316]",26,17

