Parameters,Group ID,Image
"[19.151330849662322, 66.49980435124873, 0.4584608471413213, 0.28318231022691226, 353.29016319224417]",294,10
NULL,294,11
NULL,294,12
NULL,294,13
NULL,294,14
"[14.882290238247947, 72.62545564419634, 0.5256204603299683, 0.2852247859270719, 348.02941322706715]",294,15
NULL,294,16
"[13.315873428571814, 75.04854812561786, 0.5631482431549757, 0.3495051564625789, 344.013020606424]",294,17
"[12.388276564700945, 76.36876827150878, 0.5792129704761331, 0.3695090529719791, 345.01243802894027]",294,18
"[11.464955910581148, 77.73686773453292, 0.5968984339962098, 0.38628780217386116, 342.563493152776]",294,19
"[9.51774132271251, 80.67816475288679, 0.597100157544551, 0.42130198506220123, 343.4934926241617]",294,20
"[8.448572531696536, 82.34847299911884, 0.6709866385468624, 0.4580023477363384, 343.59977890572577]",294,21
NULL,294,22
"[6.211256609007666, 85.80612591400194, 0.7682748859935254, 0.4459308840724393, 339.73978447976515]",294,23
NULL,294,24
"[2.1666416912627504, 92.00481862578393, 0.8630763233178084, 0.5309349851420795, 339.14985560838045]",294,25
NULL,294,26
NULL,294,27
