Parameters,Group ID,Image
"[25.785646433955474, 64.48552638184621, 0.5399588599853223, 0.2540408171450821, 0]",439,43
NULL,439,44
NULL,439,45
NULL,439,46
NULL,439,47
NULL,439,48
"[21.924098394938547, 71.85658376301373, 0.47003943742852894, 0.24146651870966357, 347.34571743088304]",439,49
"[20.665040916870133, 74.2458143421092, 0.6245238946217949, 0.3878903253422648, 348.0321508104141]",439,50
NULL,439,51
"[19.185635178193277, 77.07112038400493, 0.7269088529021475, 0.42002187630719057, 343.41963072711144]",439,52
"[18.408252534318013, 78.53769983378156, 0.7094168459653012, 0.433875225748542, 347.0784743628129]",439,53
NULL,439,54
"[15.942834299240854, 83.5761410465548, 0.708570413299592, 0.4821951472096937, 348.69006752598125]",439,55
NULL,439,56
NULL,439,57
NULL,439,58
"[11.712162662745424, 91.61479511195768, 0.9993449982442769, 0.6487649566403696, 339.6631935966743]",439,59
"[9.284977642128894, 96.55481337720995, 0.9795945208891427, 0.6940816710613441, 338.7834882181413]",439,60
NULL,439,61
NULL,439,62
