Parameters,Group ID,Image
"[39.10647539126897, 48.09358287396731, 0.37462710416286166, 0.17995807589969817, 352.69424046669474]",514,55
NULL,514,56
"[38.69197066647095, 48.900769151757295, 0.4908716908957442, 0.23094619740463415, 355.6012946450045]",514,57
NULL,514,58
"[38.402968025950365, 49.71870128775276, 0.45175621384344566, 0.24744235436210715, 0]",514,59
NULL,514,60
NULL,514,61
NULL,514,62
NULL,514,63
"[37.25671408394443, 52.7129946745413, 0.4898994822103388, 0.23646530991309067, 354.7975367392287]",514,64
NULL,514,65
NULL,514,66
"[36.36400935741374, 54.96114641203044, 0.500680527124565, 0.2891258209396524, 355.5328409386116]",514,67
"[36.09407261287598, 55.64867759653372, 0.5566113940717778, 0.3072175192983341, 353.0887728809714]",514,68
"[35.867192799806155, 56.333577438046426, 0.5650205504484886, 0.307332185996693, 353.02735386159355]",514,69
"[35.35338972704002, 57.744472294663865, 0.6080635892171451, 0.3380654045963707, 352.78573796079604]",514,70
"[35.10094453808745, 58.4901939461666, 0.5818613352978885, 0.34289242941252696, 351.769977035988]",514,71
"[34.80513687014384, 59.25887473741839, 0.5453712105793729, 0.3040056512870584, 348.9852858233021]",514,72
"[34.48627174672407, 60.03620873207356, 0.6300823232477805, 0.38693524522455713, 349.9888477724998]",514,73
"[34.176313115083516, 60.853760747384165, 0.6008099929820879, 0.35678883289840724, 353.3405151567964]",514,74
"[33.58543206970268, 62.67127527789101, 0.6108303229642846, 0.41003747352068204, 351.7610770862981]",514,75
"[33.23957095621966, 63.60150098560945, 0.6585103110083762, 0.4467888447439154, 350.95717328877527]",514,76
"[32.934853032639055, 64.59520402128962, 0.649067230854935, 0.43373973351582923, 346.2293357752454]",514,77
"[32.50957252139868, 65.60103706657507, 0.6777772218226708, 0.4460562405453658, 346.1434573600382]",514,78
"[32.13254364364742, 66.58816828704948, 0.6900494646094699, 0.5041234275251039, 346.5766731606463]",514,79
"[31.378331802783705, 68.90709253030167, 0.7518849465308554, 0.4966219829046264, 343.42593847488683]",514,80
"[30.911340253656082, 70.17046198348838, 0.7770847427058264, 0.574040185773937, 347.3263068924821]",514,81
"[30.475769264487134, 71.46918778750997, 0.7662749500655897, 0.5928223925807156, 347.644640134919]",514,82
"[30.072473168838847, 72.71938046990898, 0.7757893933247676, 0.6394341300749292, 345.7291711348678]",514,83
"[29.513063445839226, 74.15307257112013, 0.8395323037300719, 0.6439282010571675, 341.42135924767797]",514,84
"[28.497420868606486, 77.14412236064842, 0.8194040225239677, 0.6024092859580025, 337.0026345290858]",514,85
"[27.949908978048743, 78.86790103924419, 0.6949079447691634, 0.5309399968269702, 342.0991156061782]",514,86
NULL,514,87
"[26.86211012323257, 82.18512899083082, 0.8621774431646964, 0.7158587157828034, 334.84374224265116]",514,88
"[26.228801329850267, 84.10434470031713, 0.8630601706719679, 0.7084615723489183, 341.0457683004904]",514,89
"[24.716671132592822, 88.15206225169148, 1.0353327312774239, 0.8550527135831799, 335.1521923472298]",514,90
"[24.248452202344463, 90.45958313196705, 0.9926115854260568, 0.9601454240007565, 332.9622573549481]",514,91
"[23.230306137371397, 92.77961424207, 1.1382817767739262, 0.970271504755273, 334.7101563858266]",514,92
"[22.451965318052018, 95.23658111867766, 1.0267186547109621, 0.9841294736492088, 335.35766032875284]",514,93
NULL,514,94
NULL,514,95
