Parameters,Group ID,Image
"[43.47326251313119, 30.46350664834611, 0.2809703281221445, 0.07498253162488311, 0]",516,55
NULL,516,56
NULL,516,57
NULL,516,58
NULL,516,59
NULL,516,60
NULL,516,61
NULL,516,62
NULL,516,63
NULL,516,64
NULL,516,65
NULL,516,66
NULL,516,67
"[42.46236708689367, 30.515209905948204, 0.4137855596070921, 0.10240583976611006, 0]",516,68
NULL,516,69
"[42.3033085556247, 30.55051191712806, 0.4663248229982102, 0.09873841299762987, 0]",516,70
NULL,516,71
"[42.126530516159995, 30.620453160725557, 0.39996952591505425, 0.09897694174484427, 0]",516,72
NULL,516,73
NULL,516,74
NULL,516,75
NULL,516,76
NULL,516,77
NULL,516,78
NULL,516,79
NULL,516,80
NULL,516,81
"[41.2302800753446, 30.966562187464547, 0.48418978242138877, 0.12858537258924585, 0]",516,82
NULL,516,83
NULL,516,84
NULL,516,85
NULL,516,86
NULL,516,87
NULL,516,88
"[40.579243831389064, 31.32040679046437, 0.45457778969935636, 0.1705614856257003, 357.1930361177906]",516,89
"[40.28968559517717, 31.46956348697011, 0.5358826074690128, 0.1736490981590464, 0]",516,90
"[40.165782883719466, 31.51658989819176, 0.5614008268723012, 0.1736490981590464, 0]",516,91
"[40.08215307519627, 31.590662464836804, 0.5228786162820782, 0.1293869133323362, 0]",516,92
"[40.00033572474223, 31.635491621307786, 0.5751664779102938, 0.15655816513212883, 0]",516,93
"[39.92430576599381, 31.738303128905997, 0.5103643880657245, 0.15786281650822787, 0]",516,94
"[39.637679559035675, 31.962510671724843, 0.5181386922202406, 0.15516036328198615, 357.1375947738884]",516,95
"[39.51187989818473, 32.03888986494049, 0.5471544589845792, 0.17067639961019423, 356.18592516571107]",516,96
"[39.414774219742114, 32.130132081057496, 0.6241948662007671, 0.16496156957473568, 357.510447078001]",516,97
"[39.36054402982074, 32.213006205262054, 0.5715801333950097, 0.17680488731021882, 0]",516,98
"[39.197823393544304, 32.25429018401999, 0.5513547500837319, 0.20844833789533368, 0]",516,99
"[38.967678539655786, 32.467947531355826, 0.5062945363486975, 0.21925445007772737, 0]",516,100
"[37.25777531026614, 34.07195011464212, 0.71247438251887, 0.23910503167422814, 358.2901859558586]",516,110
"[35.164919004527455, 36.30888455449832, 0.7733011257661246, 0.30368404363548557, 356.8550425353019]",516,120
"[32.506345479826834, 39.24626784053122, 0.8857130166244852, 0.41799536682949073, 355.64289350846684]",516,130
"[28.74676071468707, 43.488449504749, 1.1774062758752222, 0.7022671756659662, 356.0243242462189]",516,140
"[23.44861582770033, 50.056091573410974, 1.5172244011298617, 0.8453208190502947, 349.86429083692906]",516,150
"[15.845076499527933, 60.74433289660741, 1.9157426326094134, 1.2252771975612604, 349.1262128573889]",516,160
"[3.1144443165564355, 79.5864140289109, 2.7997804639493786, 1.8962996815919837, 339.4891407170372]",516,170
