Parameters,Group ID,Image
"[77.58473200959767, 37.78937464259379, 0.40270418489193105, 0.1414439098481779, 0]",450,43
NULL,450,44
NULL,450,45
NULL,450,46
NULL,450,47
NULL,450,48
NULL,450,49
NULL,450,50
NULL,450,51
NULL,450,52
NULL,450,53
NULL,450,54
"[82.63922838731474, 39.8549530755386, 0.5758354598440291, 0.21253780593264082, 4.3323139831871345]",450,55
NULL,450,56
NULL,450,57
NULL,450,58
NULL,450,59
NULL,450,60
NULL,450,61
NULL,450,62
NULL,450,63
NULL,450,64
NULL,450,65
NULL,450,66
NULL,450,67
NULL,450,68
NULL,450,69
"[91.36562301024054, 44.17716344039562, 0.7609534018070208, 0.2841995964649495, 8.96050296727276]",450,70
NULL,450,71
"[92.56892743320715, 44.81579213259884, 0.7645817991557323, 0.30137507320728907, 8.746162262550342]",450,72
NULL,450,73
NULL,450,74
NULL,450,75
NULL,450,76
NULL,450,77
NULL,450,78
NULL,450,79
NULL,450,80
NULL,450,81
