Parameters,Group ID,Image
"[47.8715183586094, 74.6148254425379, 0.4879961524101901, 0.39850838612372286, 0]",428,37
NULL,428,38
NULL,428,39
NULL,428,40
"[47.68664578810736, 82.1040532742723, 0.570579868161559, 0.44712187951880367, 0]",428,41
NULL,428,42
"[47.63387335279731, 85.68782117712507, 0.5029905173876088, 0.5134413927488879, 0]",428,43
NULL,428,44
NULL,428,45
"[47.324919644298376, 94.09471676383868, 0.6365324212807977, 0.7072195492408895, 0]",428,46
"[47.24452616879134, 96.49312620211133, 0.70857041329959, 0.7013747595777318, 0]",428,47
NULL,428,48
NULL,428,49
