Parameters,Group ID,Image
"[58.90604469241031, 47.63177544755325, 0.3151275052663962, 0.14846541261724866, 0]",512,55
NULL,512,56
NULL,512,57
"[59.31020986625937, 48.75162511336051, 0.3333079382625357, 0.14846541261725577, 0]",512,58
NULL,512,59
NULL,512,60
NULL,512,61
NULL,512,62
NULL,512,63
NULL,512,64
NULL,512,65
"[60.99836505204747, 53.769812369643375, 0.4399222534851926, 0.22373067781457937, 3.366460663424334]",512,66
NULL,512,67
"[61.40277347605768, 54.99124708222958, 0.3892852683848531, 0.23314855489405772, 0]",512,68
"[61.62316535497547, 55.632394334496595, 0.3861998556332864, 0.22529284748544853, 0]",512,69
NULL,512,70
"[62.3143368797609, 57.69300946315947, 0.4230714254108047, 0.25594055735040355, 3.5763343749974865]",512,71
"[62.54270965880735, 58.48120242742127, 0.37790422042645133, 0.2893170883258165, 0]",512,72
NULL,512,73
NULL,512,74
"[63.579952849027244, 61.7634703028433, 0.49760527836408386, 0.295203466870376, 0]",512,75
"[63.888683404455605, 62.68663529432295, 0.4912257235132671, 0.343825214354915, 0]",512,76
"[64.19675516006993, 63.62853902427599, 0.5176068781672214, 0.3506889430475148, 1.5693548047499917]",512,77
"[64.52241650688272, 64.62613099881378, 0.47451234427599315, 0.33007679815357027, 16.534837857335106]",512,78
"[64.79900878805454, 65.5873484459007, 0.4745123442759933, 0.3013744678793415, 0]",512,79
"[65.52258373688129, 67.83146085011293, 0.5219635787035912, 0.3788707596197298, 0]",512,80
"[65.91490226154096, 69.05772028430529, 0.5614008268723144, 0.364663106134003, 9.582944723541289]",512,81
"[66.26976119409998, 70.20632271686978, 0.4841897824213959, 0.3053902598994682, 0]",512,82
"[66.62644125106462, 71.5631574131611, 0.6045347257275551, 0.46612138217043636, 5.946863053977097]",512,83
"[67.0285691622204, 72.89393940979463, 0.6187396959337974, 0.47441868221855543, 0]",512,84
"[67.85158911016316, 75.73584229426689, 0.589470868215912, 0.47753501993736336, 0]",512,85
"[68.36609872286586, 77.28746187571211, 0.7154755903341959, 0.5294375361216918, 12.522146603534054]",512,86
"[68.90510798946313, 78.90368324050718, 0.5977796004536344, 0.559327218152248, 0]",512,87
"[69.39242721948244, 80.646331745629, 0.7527874723969601, 0.625136753372582, 0]",512,88
"[69.97074666615231, 82.36376719287406, 0.74144408026357, 0.6184652780592599, 5.228191885270405]",512,89
"[71.14292707783434, 86.40784993784656, 0.6911826630245059, 0.7118710049210506, 0]",512,90
"[71.79619763139875, 88.49131684095008, 0.6727530569957452, 0.6630238293345343, 0]",512,91
"[72.4849169855943, 90.75828856697025, 0.7298210749339944, 0.7258532303048071, 0]",512,92
"[73.14489888751268, 93.18819116316043, 0.7941292625041696, 0.7719544089721029, 9.673355432400967]",512,93
NULL,512,94
NULL,512,95
