Parameters,Group ID,Image
"[44.48343682771066, 78.10996659867781, 0.5230571503969159, 0.4067834313834595, 0]",645,90
NULL,645,91
NULL,645,92
"[44.10420983239883, 83.46260078147174, 0.5564492934280671, 0.5149130223713, 354.02272336704925]",645,93
NULL,645,94
NULL,645,95
"[43.347484735427706, 92.1870184368428, 0.6013234384816531, 0.6162580011420212, 352.04700596843276]",645,96
"[43.13782882048389, 94.69983846455466, 0.7417541516634856, 0.7438823207642429, 0]",645,97
"[42.91474894116109, 97.36560717907776, 0.7144751667437532, 0.7072195492408895, 0]",645,98
NULL,645,99
NULL,645,100
