Parameters,Group ID,Image
"[70.30582544314902, 73.64248289422774, 0.5062945363486904, 0.31008843653850704, 0]",231,0
NULL,231,1
"[71.35954921634107, 76.12464230238287, 0.5223906811779258, 0.3922713453646977, 10.55784917527086]",231,2
"[71.85151772477, 77.45626536138033, 0.6259653388593762, 0.3620735769193579, 10.704561019919538]",231,3
"[72.41765256114383, 78.93954641273405, 0.6461188695753691, 0.424786958136511, 13.309178695391324]",231,4
"[73.58010016925274, 81.98811665169225, 0.6452690245613716, 0.4332053227418688, 11.574422551509087]",231,5
"[74.22673112083838, 83.62006633911807, 0.618235695530544, 0.5118952261115506, 11.23694425934707]",231,6
"[74.85826369045185, 85.37978380157608, 0.7600685830666154, 0.49294046201846864, 12.376621225323277]",231,7
"[75.62039674871313, 87.25764648290823, 0.6350418923870695, 0.5687286908762765, 10.425808525883156]",231,8
"[76.3552812905931, 89.1970142817457, 0.73854600249213, 0.519968022897397, 14.261590852145503]",231,9
"[78.01191399368473, 93.43271349579943, 0.6675740361661038, 0.49564426446798737, 17.61257784290592]",231,10
"[78.96035435369461, 95.80034992606258, 0.912552805007051, 0.5889049097105428, 15.785624138221351]",231,11
"[79.948838160781, 98.3323869780167, 0.9053801059245246, 0.7194718389160417, 20.556045219537168]",231,12
NULL,231,13
