Parameters,Group ID,Image
"[74.34365845322243, 56.32512766097211, 0.4809240098954687, 0.27926337736908213, 8.20718772677185]",538,70
NULL,538,71
"[75.22512780119911, 57.78932173174343, 0.43251063172116766, 0.281877921146422, 10.064993714919467]",538,72
NULL,538,73
"[76.16401217713843, 59.26084533863597, 0.43975034227102605, 0.30285575173321644, 13.870729392011185]",538,74
NULL,538,75
NULL,538,76
"[78.45527535120327, 62.718761462315264, 0.47620729680831103, 0.3496248030176306, 9.536631645033538]",538,77
"[79.01638289801836, 63.67342108551173, 0.48613794354942635, 0.3417221422365274, 14.052341949076038]",538,78
NULL,538,79
NULL,538,80
NULL,538,81
"[82.43163801093534, 69.09156192475304, 0.5404254910988868, 0.43912769820794095, 10.080597987541069]",538,82
"[83.26727080146551, 70.38071985208883, 0.5963486071736178, 0.4268050375230945, 18.413403151987666]",538,83
NULL,538,84
NULL,538,85
NULL,538,86
NULL,538,87
"[88.63173217728975, 79.07656300128383, 0.6939529525085989, 0.5855082342481597, 21.845834151939584]",538,88
"[89.68320717967136, 80.81561416710846, 0.7515818979516311, 0.5547046791592607, 18.434948822913725]",538,89
"[92.01403815018996, 84.69477339419751, 0.8781413144703728, 0.6026792971064576, 13.495733280792024]",538,90
"[93.3361031128646, 86.75026948622822, 0.8979492255606627, 0.6916733837919671, 18.687351505209392]",538,91
"[94.69476218605705, 88.94028893825069, 0.8842063023238622, 0.6876504287098324, 21.540975918521326]",538,92
"[96.15891290801667, 91.3627184794133, 0.9253435950962388, 0.771954408972102, 27.273781839293008]",538,93
NULL,538,94
NULL,538,95
