Parameters,Group ID,Image
"[24.290351073336648, 55.61557218410792, 0.22101559609967225, 0.1754851081016966, 0]",74,0
NULL,74,1
NULL,74,2
NULL,74,3
NULL,74,4
NULL,74,5
NULL,74,6
NULL,74,7
NULL,74,8
NULL,74,9
NULL,74,10
NULL,74,11
NULL,74,12
NULL,74,13
NULL,74,14
NULL,74,15
NULL,74,16
NULL,74,17
NULL,74,18
NULL,74,19
"[9.544192035642428, 74.81800377299489, 0.407955426117993, 0.25031983470091584, 345.765003395495]",74,20
NULL,74,21
NULL,74,22
NULL,74,23
NULL,74,24
NULL,74,25
NULL,74,26
NULL,74,27
