Parameters,Group ID,Image
"[57.333351168621796, 61.90104891931208, 0.32975633311489105, 0.22406986347005023, 3.2429095273261623]",266,10
NULL,266,11
NULL,266,12
NULL,266,13
NULL,266,14
NULL,266,15
NULL,266,16
NULL,266,17
NULL,266,18
NULL,266,19
"[59.41736644104911, 73.25664368834127, 0.5068484350438637, 0.2624388606870697, 4.037710620975304]",266,20
NULL,266,21
NULL,266,22
NULL,266,23
NULL,266,24
"[61.075323979741846, 81.67441493934274, 0.5237952579835509, 0.409903444441284, 11.309932474019206]",266,25
"[61.393129518353895, 83.42195092387982, 0.5269038906397574, 0.39871695947264396, 6.263490614334046]",266,26
NULL,266,27
NULL,266,28
NULL,266,29
"[63.11815231631977, 93.28235598212348, 0.620197416981425, 0.5209733511238417, 8.630801788551025]",266,30
"[63.5731408577761, 95.62457684131041, 0.633984637425321, 0.507038421213095, 15.767238049183277]",266,31
NULL,266,32
NULL,266,33
