Parameters,Group ID,Image
"[40.63831974075425, 34.53431135276216, 0.48311619088608637, 0.16073171573656708, 0]",484,43
NULL,484,44
NULL,484,45
NULL,484,46
NULL,484,47
NULL,484,48
NULL,484,49
NULL,484,50
NULL,484,51
NULL,484,52
NULL,484,53
NULL,484,54
"[39.2036153700986, 35.41235373558815, 0.5288853235240367, 0.15746331641224742, 0]",484,55
NULL,484,56
NULL,484,57
"[38.84188741586048, 35.67240341594323, 0.5661766653799255, 0.15340194636387974, 358.2876218727441]",484,58
NULL,484,59
NULL,484,60
NULL,484,61
NULL,484,62
NULL,484,63
"[37.96340358305794, 36.461512916494996, 0.6783218634544995, 0.17268696732027436, 359.06080905426415]",484,64
"[37.67751231927679, 36.66655205487723, 0.7181402274172581, 0.1861924359383807, 358.15238973400574]",484,65
NULL,484,66
"[37.405606839469655, 36.891237095137654, 0.6482640433844363, 0.1971312415497733, 0]",484,67
"[37.24622923262074, 37.088920856732344, 0.6497459200441897, 0.2017084722665815, 357.2736890060926]",484,68
NULL,484,69
"[36.803083213181885, 37.543485515850264, 0.6971320586235944, 0.17952438726841527, 358.21008939175414]",484,70
"[36.678100784438634, 37.698163452555384, 0.7168847547271819, 0.21670500165799741, 356.82016988013504]",484,71
"[36.48697492714962, 37.88071788061327, 0.6978344979465662, 0.24840356068377645, 356.5834118082282]",484,72
"[36.349210268114604, 38.01969858474597, 0.7164881904396281, 0.2058428166650755, 356.72951207681535]",484,73
"[36.153566528279846, 38.20241515246793, 0.73655176317586, 0.2175558352608418, 357.4362297885349]",484,74
"[35.835478340094774, 38.578338194695085, 0.7592197508415804, 0.2152674770566705, 356.47854662307805]",484,75
"[35.69285940048408, 38.777416664601475, 0.7943729686585995, 0.24831821036743643, 357.26454075689145]",484,76
"[35.48869414911277, 38.97412809060049, 0.7710682610676397, 0.23483724769817324, 355.0302592718949]",484,77
"[35.28528549164096, 39.142096501580035, 0.7919940468189344, 0.22642709833158364, 356.633539336573]",484,78
"[35.10169283315101, 39.3463137526086, 0.8010788682903826, 0.2477852273990572, 356.47854662307753]",484,79
"[34.78487269057687, 39.79150403312826, 0.7739565549020998, 0.26151512181759884, 355.86532862626433]",484,80
"[34.52126848944851, 40.071130028389184, 0.833069420665519, 0.24396980733089893, 356.6221775144692]",484,81
"[34.31822265697107, 40.274343731244805, 0.8266036868911044, 0.31755102143136343, 356.6335393365712]",484,82
"[34.134586644278585, 40.51580618486472, 0.8467409165636047, 0.30743297466323877, 356.5909909098353]",484,83
"[33.90523092408055, 40.75228854068327, 0.859185103689656, 0.3234672833308204, 356.5730530653758]",484,84
"[33.44317674974464, 41.27630203966433, 0.8608438289939192, 0.30297211110877353, 356.51067509420267]",484,85
"[33.21979429551267, 41.52716441382027, 0.8859153381572653, 0.2842591277755773, 356.2359651350959]",484,86
"[33.05004718091124, 41.794402457882754, 0.8453204296560249, 0.32635900169552357, 354.42780219603947]",484,87
"[32.864408579324625, 42.09634620927468, 0.8540350732607245, 0.39139541283030616, 354.49452214202086]",484,88
"[32.5927504003865, 42.393343980895224, 0.8815384884771629, 0.36365326209105975, 355.4954637047947]",484,89
"[32.05188100456416, 43.05614665917592, 0.9163360603907329, 0.37074548222354675, 354.7460293979793]",484,90
"[31.810584520746527, 43.40257764004849, 0.9186558985183091, 0.39085739881840575, 353.9114718458047]",484,91
"[31.469931248351596, 43.74162462041456, 0.9971868408407981, 0.41949541361418624, 355.60129464500574]",484,92
"[31.29877376050659, 44.07086246915791, 0.9809650509093635, 0.4024827833426597, 355.5560807461761]",484,93
"[30.9988829496335, 44.47590841703602, 0.9947959062129009, 0.4259372724149551, 354.8636215075743]",484,94
"[30.33619518326216, 45.267766854227496, 1.0330111686619796, 0.4511821359418456, 353.88121802506805]",484,95
"[30.044822203017734, 45.71291662965594, 1.1074578825616666, 0.465279788704002, 354.2256740973353]",484,96
"[29.781027779529488, 46.115379389886904, 1.0553189373959087, 0.4700528482402273, 352.40535663140696]",484,97
"[29.474805813602583, 46.49884109992775, 1.1171793516356923, 0.4243317295445342, 356.0817511359325]",484,98
"[29.0896529753426, 46.92905317185074, 1.1027095001674603, 0.5836553461069016, 0]",484,99
"[28.430728824688117, 47.899910634495086, 1.1162179908076162, 0.5361930294906188, 0]",484,100
"[23.223179248690702, 55.32075596525927, 1.4939026213733144, 0.7779415041649592, 353.3951645032457]",484,110
"[15.51437470674296, 66.99227272466115, 1.8579309835405924, 1.2132633326834525, 348.6697823039787]",484,120
"[2.857876889066138, 86.82190421806662, 2.544379338943348, 1.766557715961363, 336.8014094863523]",484,130
