Parameters,Group ID,Image
"[67.60891698063574, 55.251511061401196, 0.47548322346797534, 0.3365180461641515, 0]",606,82
NULL,606,83
NULL,606,84
NULL,606,85
NULL,606,86
NULL,606,87
NULL,606,88
"[70.71130465451132, 61.57474282859242, 0.5889831446125382, 0.3677779254334667, 7.893990629644463]",606,89
"[71.60036463074968, 63.51895938267026, 0.5996781559772302, 0.434122745397616, 0]",606,90
"[72.1176765878615, 64.58792559799966, 0.5417377629110969, 0.3813594669219783, 8.25943797988424]",606,91
"[72.5879987818372, 65.64669735442477, 0.5837544128385354, 0.47358844952467544, 6.188615963241546]",606,92
"[73.13612035725126, 66.76903777042142, 0.6396252358832492, 0.4684696010900216, 14.767166784223775]",606,93
"[73.66159296678867, 67.93301909603429, 0.5820205326013287, 0.45309612051865034, 8.56914187983466]",606,94
"[74.75735675746932, 70.53328761835917, 0.6462116670087842, 0.4672892821715348, 10.82301122620862]",606,95
"[75.38977197323865, 71.79024424691673, 0.6952899623905955, 0.5505937376931376, 12.696048023275353]",606,96
"[76.05339301177222, 73.23853544962525, 0.6565533877607838, 0.5114190955254285, 14.50948966844095]",606,97
"[76.75733619226372, 74.82568812177207, 0.6324770314334552, 0.5817720304674383, 12.528807709148964]",606,98
"[77.39445524656712, 76.27857914751225, 0.7045088473292074, 0.6670346812650363, 6.809050179612257]",606,99
"[78.98441407173162, 79.76686870842983, 0.7322441641406812, 0.6264412859363659, 0]",606,100
