Parameters,Group ID,Image
"[63.483463613115966, 59.3218185132549, 0.3861736390491387, 0.20349920109028335, 2.8063702517920888]",258,4
NULL,258,5
NULL,258,6
NULL,258,7
NULL,258,8
NULL,258,9
"[65.79851363007371, 65.19728484828356, 0.3785465951861193, 0.25773431291939364, 9.344671902102618]",258,10
NULL,258,11
NULL,258,12
NULL,258,13
NULL,258,14
NULL,258,15
NULL,258,16
NULL,258,17
NULL,258,18
"[69.6797324847968, 75.89685043123443, 0.5367957676511981, 0.38522477325293064, 17.20672849671979]",258,19
"[70.7168321257491, 78.74089697201647, 0.5648470298759661, 0.4057537548898886, 13.657642505811168]",258,20
"[71.23433157127532, 80.252850944519, 0.6113747055025855, 0.45589105787344686, 16.032339353937346]",258,21
NULL,258,22
"[72.44291462459113, 83.45728062532135, 0.5547387210121831, 0.4861442695312719, 18.453291070561818]",258,23
"[73.07486072748269, 85.24746038886974, 0.6674115948103576, 0.5869706570258969, 14.574216198038869]",258,24
"[74.36959398759801, 89.12091560917263, 0.7655465820985784, 0.5609941600554611, 22.58608261943266]",258,25
"[75.07867034175494, 91.25681781604838, 0.74537525963535, 0.6524048004050891, 16.434163206243056]",258,26
"[75.92060374766145, 93.45312701632847, 0.8931376791150263, 0.6468823228114946, 21.908704828183943]",258,27
"[76.64523496351315, 95.86964342242806, 0.8911700986583649, 0.7490646770762986, 18.788621982148186]",258,28
"[77.63653855565668, 98.37255155749254, 0.8835929719205181, 0.7090584984331681, 28.217355854740163]",258,29
NULL,258,30
