Parameters,Group ID,Image
"[60.89349299826258, 70.12681841408765, 0.4894117325588285, 0.27006261211435906, 5.77432590264408]",92,0
NULL,92,1
NULL,92,2
"[61.73116645656116, 73.4459577640203, 0.5458399179584309, 0.3760509015229098, 10.097211582705825]",92,3
NULL,92,4
NULL,92,5
NULL,92,6
NULL,92,7
NULL,92,8
"[63.957453383884086, 83.46472383770607, 0.668729616950188, 0.4760291144293059, 12.242625041190081]",92,9
"[64.77058986844358, 87.05581809626459, 0.8082963598635902, 0.5501140152725131, 19.025606037568252]",92,10
NULL,92,11
NULL,92,12
NULL,92,13
NULL,92,14
