Parameters,Group ID,Image
"[31.069278492232204, 72.4867560546342, 0.3851029325979063, 0.319063832912164, 0]",173,0
NULL,173,1
"[30.17551970884161, 74.84754121280714, 0.5179761120411941, 0.3909245864773835, 344.50072462349954]",173,2
NULL,173,3
"[29.25042547736536, 77.50185674561234, 0.518237933934172, 0.33742671515054223, 343.69036083965506]",173,4
"[28.1424507356984, 80.45573419012484, 0.6003785212557526, 0.40809895562300863, 346.731579026766]",173,5
NULL,173,6
NULL,173,7
NULL,173,8
NULL,173,9
"[24.355739019390374, 91.29305081470403, 0.6456436618461986, 0.5323296105455567, 335.2263822776033]",173,10
NULL,173,11
"[22.695263930486785, 95.77055537090379, 0.7631324682765753, 0.6049452730258345, 336.5014343240489]",173,12
NULL,173,13
NULL,173,14
