Parameters,Group ID,Image
"[28.968514524112983, 52.55711744290702, 0.5893749229324499, 0.30083161388860447, 0]",29,0
"[28.63611075604482, 52.9648835100184, 0.6731418926346139, 0.2732439167521505, 354.8055710922665]",29,1
"[28.363776121644698, 53.36538867084922, 0.682772232888982, 0.31526228862187206, 353.7098890538823]",29,2
"[28.027396620984728, 53.77292531452416, 0.6828427405445763, 0.30832082756556667, 354.6232945719505]",29,3
"[27.677939684919128, 54.246451469606406, 0.689031131291614, 0.3441752494535493, 356.423665625003]",29,4
"[26.953670337027546, 55.19424327051191, 0.7287801909679157, 0.32616284402525425, 354.9363831469709]",29,5
"[26.645509176243376, 55.64156125136154, 0.6884929693275029, 0.3707161828529501, 355.76360520094244]",29,6
"[26.173348902636434, 56.187391053192, 0.7684710513466445, 0.3224248859869694, 354.4127560357968]",29,7
"[25.834461807340354, 56.68570278111085, 0.7485158332736228, 0.4319061953926992, 356.8778695378836]",29,8
"[25.399160716265, 57.29340988306989, 0.7859611576212243, 0.34980879758326394, 353.9114718458057]",29,9
"[24.603141588106094, 58.43989895858297, 0.7861925632534575, 0.35671367518529695, 353.2901631922439]",29,10
"[24.193112126810963, 58.97872747132481, 0.83720409188336, 0.4146221619298467, 354.26467192845996]",29,11
"[23.75765872624963, 59.64260063642593, 0.7469389126992917, 0.42501254282368095, 352.668884613718]",29,12
"[23.200150414753583, 60.35584218804594, 0.8633706646711209, 0.39511840963012024, 352.79927973070227]",29,13
"[22.796032848413503, 61.00098166385184, 0.8195388332140794, 0.4327835048520905, 351.99287560963654]",29,14
"[21.70074868255369, 62.513836729741435, 0.9308394946209195, 0.4386825481880442, 351.4692343900492]",29,15
"[21.303952305729325, 63.193171087908965, 0.820736396487829, 0.5179184653741209, 351.4087745677744]",29,16
"[20.716714412783197, 64.01000606764326, 0.912350835980868, 0.5377174089895321, 351.68910699682374]",29,17
"[20.102960235071997, 64.82954156305686, 0.9116720600369393, 0.5776306788502972, 354.2405955038347]",29,18
"[19.491653532269872, 65.67285700474554, 1.0007023514938191, 0.607105826618666, 351.69631605181985]",29,19
"[18.201103623989347, 67.56809433586663, 1.011669340652845, 0.6174021346438063, 349.83780320261724]",29,20
"[17.547046307419144, 68.53328606486477, 1.0639445847224598, 0.6307138368580008, 348.174370122513]",29,21
"[16.95681216466676, 69.494924877945, 0.98531027549634, 0.683216568339937, 349.18612248637623]",29,22
"[16.21060164525887, 70.57968869018788, 1.0903503205511391, 0.6130755078192911, 350.0889100093227]",29,23
"[15.503091242760894, 71.6870122521452, 1.1146717445825438, 0.6651504786760998, 347.25471052686777]",29,24
"[13.924042023016689, 74.09946171797696, 1.2063158263371754, 0.7103826742870051, 346.5894184256965]",29,25
"[12.99740536476112, 75.38395952944916, 1.280871917402107, 0.7825379025846204, 346.25523801200393]",29,26
"[12.147393118163684, 76.76446227975957, 1.3163776684011623, 0.7944051048166988, 346.61420403234]",29,27
"[11.176237408365765, 78.13501165069671, 1.361570864584679, 0.8599639956098394, 342.13864102022984]",29,28
"[10.221054749555195, 79.74164943881266, 1.3193863856739108, 0.7984385533352888, 342.6414647677592]",29,29
"[8.074751421146862, 83.00253401925397, 1.4723238492159414, 0.9552085992587669, 342.68835389115156]",29,30
"[6.904450474674595, 84.77053295424544, 1.5836389466201868, 0.9733519467470954, 342.10694346408013]",29,31
"[5.706981770438028, 86.53751241282268, 1.5733684152231933, 1.0944736889348174, 339.94678485027566]",29,32
"[4.432103066890662, 88.51946496710663, 1.6883381475745332, 1.1079377023977994, 338.2343595790464]",29,33
"[3.0278542815361185, 90.7286504915235, 1.8325392837975054, 1.0873274431826838, 339.45546635658684]",29,34
