Parameters,Group ID,Image
"[39.81791063480852, 57.49033102402957, 0.29997714443629064, 0.19960349918542875, 0]",444,43
NULL,444,44
NULL,444,45
NULL,444,46
NULL,444,47
NULL,444,48
"[38.357569342268064, 62.64158211325454, 0.37790422042645844, 0.24109757360485418, 0]",444,49
NULL,444,50
NULL,444,51
NULL,444,52
NULL,444,53
NULL,444,54
NULL,444,55
NULL,444,56
"[35.60362328684357, 73.21540198234807, 0.419676691072759, 0.33209032176975484, 0]",444,57
"[35.28316980120659, 74.52805337387814, 0.43996647850654746, 0.37652478255432553, 0]",444,58
NULL,444,59
"[34.20895321455823, 78.97121103652196, 0.5075159985065909, 0.4117919989945023, 0]",444,60
"[33.824590270848844, 80.61340375500986, 0.5196183030863674, 0.43397563248871046, 350.90972307917747]",444,61
"[33.395679334226244, 82.30331066254551, 0.4702508377770858, 0.41058439782443673, 344.9084273214032]",444,62
"[32.91762691713123, 84.11629249964024, 0.5248015547596024, 0.4291475232486715, 342.5157166898158]",444,63
"[32.479212371714226, 86.01687114558092, 0.5019040427538789, 0.4902317329964789, 0]",444,64
"[31.418843563675864, 90.0824028136338, 0.5803153352866666, 0.5783249904146714, 0]",444,65
"[30.874213944970457, 92.38648142791118, 0.5507485798370269, 0.6996844866739735, 0]",444,66
"[30.275959096979506, 94.70618422257803, 0.6608982958044313, 0.6746957550070498, 347.1643905135995]",444,67
NULL,444,68
NULL,444,69
NULL,444,70
