Parameters,Group ID,Image
"[31.358555161705198, 66.05513571634982, 0.6732820352903346, 0.3356967940845834, 0]",440,43
NULL,440,44
NULL,440,45
NULL,440,46
NULL,440,47
NULL,440,48
NULL,440,49
"[27.258701644746964, 76.63814220677685, 0.6408831271865708, 0.44432830157732334, 348.03215081041395]",440,50
NULL,440,51
"[26.10618454911811, 79.59025511649835, 0.6815367912017817, 0.4068725772528216, 349.19507701402273]",440,52
"[25.468221288661898, 81.26481617791774, 0.7379999696921922, 0.48612424243914915, 348.676174325823]",440,53
NULL,440,54
"[23.412824676570608, 86.66035421354647, 0.8376824206663653, 0.5806647249030723, 344.91364599153684]",440,55
NULL,440,56
NULL,440,57
NULL,440,58
"[20.057465007686233, 95.57496023770085, 0.9481138290166267, 0.6937466504818347, 339.6631935966743]",440,59
NULL,440,60
