Parameters,Group ID,Image
"[33.07924017641531, 50.74004504755476, 0.36869496968993803, 0.19651476751799674, 354.3577155230165]",496,51
NULL,496,52
NULL,496,53
NULL,496,54
"[31.718608528292684, 53.20739153078402, 0.3636086599227676, 0.2174493417121468, 351.6743496695715]",496,55
NULL,496,56
"[31.043980756234273, 54.29376937460082, 0.43263370386478395, 0.20958367414469578, 353.59977468155637]",496,57
NULL,496,58
"[30.39812552952793, 55.48281387888368, 0.5008383745492789, 0.2591432347666757, 350.3401069215567]",496,59
NULL,496,60
NULL,496,61
NULL,496,62
NULL,496,63
"[28.15414627398417, 59.68900796966709, 0.5172123331655079, 0.26707846994279594, 352.32857772998494]",496,64
NULL,496,65
NULL,496,66
"[26.430780780137088, 62.96766232925508, 0.5765104651494263, 0.3318836720839743, 353.3697433004526]",496,67
"[25.928117232256813, 63.93274681299603, 0.5685347246043265, 0.3385894865182211, 352.72308964365686]",496,68
"[25.439917811954448, 64.9114076587655, 0.5579857226907425, 0.3539149240753562, 348.0925176849834]",496,69
"[24.42326131705045, 66.93551049432537, 0.6210633004141246, 0.3795310525322804, 350.8008653375505]",496,70
"[23.83852037698502, 68.04563183358819, 0.6505768255664451, 0.3805792586993925, 348.77641607295783]",496,71
"[23.2458017433541, 69.25979573346929, 0.5996439399104633, 0.4032938780196103, 349.0533487508341]",496,72
"[22.61263413549415, 70.34918091827703, 0.6688934252027856, 0.38740617136697714, 346.1059784472931]",496,73
"[21.957006412191262, 71.59858287458327, 0.6683572388095628, 0.4065795734334683, 346.9595304361798]",496,74
"[20.67368930441448, 74.27566602208809, 0.7089321191389895, 0.4351610024360667, 345.8098760962304]",496,75
"[19.977750275058256, 75.70213832960388, 0.6835398781374487, 0.47651952494176564, 345.2015594780891]",496,76
"[19.181662962137615, 77.2878910104128, 0.739297022976601, 0.4668174932095924, 345.3969823873883]",496,77
"[18.37434301331705, 78.85867263964273, 0.7870566279317929, 0.44543900035451234, 343.16743694879074]",496,78
"[17.552677939909184, 80.45531541636144, 0.8169673327817839, 0.46141651857006083, 342.3561455495769]",496,79
"[15.842953084983117, 84.06534630764227, 0.7778163780120555, 0.5487800842651636, 336.5485012044854]",496,80
"[14.841919912372747, 86.09719848052266, 0.8913883106133043, 0.6011281340473226, 340.6779277062263]",496,81
"[13.793808945561532, 88.14527248877909, 0.82666548218286, 0.6429268629462425, 340.8663567940962]",496,82
"[12.717879997592767, 90.3579139668372, 0.9391617535618924, 0.6499814840265237, 336.7408340402219]",496,83
"[11.601369375614452, 92.62895920361734, 0.9514592021341086, 0.6989645656640439, 336.6293695593549]",496,84
"[8.890649881770841, 97.9270294132058, 1.0474454590890638, 0.6893340909578934, 337.0026345290857]",496,85
NULL,496,86
