Parameters,Group ID,Image
"[80.71456977118785, 77.8817085974917, 0.3507423545832895, 0.3182487971583902, 9.188836077356484]",471,43
"[81.4901330282556, 79.44747235560793, 0.4593157537641763, 0.3239271825263875, 18.972510262858236]",471,44
NULL,471,45
"[84.14297105247444, 84.52275551912705, 0.4918476229045299, 0.3940077903418589, 20.298028485469388]",471,46
NULL,471,47
"[86.14081258933058, 88.40024784924927, 0.4653753587994476, 0.3506151441666915, 21.284519414117824]",471,48
NULL,471,49
"[89.65454893584575, 95.17685263430823, 0.5632866558479716, 0.46807829989623284, 23.531861852249676]",471,50
NULL,471,51
NULL,471,52
