Parameters,Group ID,Image
"[29.6222479282706, 57.524023335390154, 0.3738582106416854, 0.2478837614591852, 352.56859202882515]",676,90
NULL,676,91
NULL,676,92
"[28.36581182815796, 59.97774161881928, 0.49251583037638197, 0.29400708171960244, 354.02272336704925]",676,93
NULL,676,94
"[26.9568302718443, 62.87699092438792, 0.4918327630657916, 0.32057926297930855, 353.15722658737076]",676,95
"[26.473366104249962, 63.869196262569425, 0.4593772256125766, 0.32494370674071194, 352.8007663616266]",676,96
"[26.04732608605216, 64.89038970263759, 0.43925993226998516, 0.3586575475113276, 351.1420412363727]",676,97
"[25.486735337414697, 65.92969821532081, 0.5066278455092075, 0.3182487971583896, 0]",676,98
"[24.872225392666003, 67.14854194769708, 0.4900931111855371, 0.33351734063252536, 0]",676,99
"[23.732815673163245, 69.64723785167864, 0.4602677603169951, 0.43850890015545474, 0]",676,100
"[13.839849520406752, 90.86450419241913, 0.7873308052729905, 0.6804636681703213, 329.1810960509956]",676,110
