Parameters,Group ID,Image
"[41.77566042886462, 75.51885923742316, 0.2807004134361506, 0.20837891779085282, 0]",619,89
"[41.41981637538583, 78.72014174575298, 0.2802091877126287, 0.2542396446146711, 0]",619,90
NULL,619,91
NULL,619,92
"[40.63131414226333, 84.17909432538565, 0.3276392809946735, 0.3151278727862571, 354.0227233670493]",619,93
NULL,619,94
NULL,619,95
"[39.52745135217614, 93.03427772365592, 0.3511353120831366, 0.36138026008578084, 346.4520610120006]",619,96
"[39.204579832057696, 95.60312413976833, 0.35135722973532774, 0.38522477325290105, 346.1389724369824]",619,97
"[38.861726177087405, 98.24963161562886, 0.3507423545833106, 0.3536097746204234, 0]",619,98
NULL,619,99
