Parameters,Group ID,Image
"[23.850135427992498, 53.973250499019585, 0.35915050008145855, 0.12864515407281374, 0]",187,0
NULL,187,1
NULL,187,2
NULL,187,3
NULL,187,4
NULL,187,5
NULL,187,6
NULL,187,7
NULL,187,8
NULL,187,9
"[18.31884231029327, 60.45262312140213, 0.36740072515313305, 0.18579441954701, 353.2901631922439]",187,10
NULL,187,11
NULL,187,12
NULL,187,13
NULL,187,14
NULL,187,15
"[13.905940729641603, 65.81591721320119, 0.46550713042218517, 0.2735821479361251, 352.5041423602695]",187,16
"[13.052094091349442, 66.74602634813795, 0.5209745717927659, 0.26591542558940917, 349.75772586751896]",187,17
"[12.313670127532843, 67.66506968735159, 0.517052999500086, 0.2595130128847888, 351.90500243638866]",187,18
"[11.520397344663778, 68.63368242227004, 0.5739622368063516, 0.2968622270842693, 350.79372985665634]",187,19
"[9.887739252249025, 70.72651872011704, 0.540729201765571, 0.28111688394791445, 352.6945575531348]",187,20
"[8.936622037856822, 71.87435938920925, 0.6519243664859895, 0.34011141428038644, 349.7198036657013]",187,21
NULL,187,22
"[7.02830796803649, 74.23766571491967, 0.6730374103711619, 0.3705290486735673, 346.6074543737929]",187,23
NULL,187,24
"[3.808046147899667, 78.35321877133384, 0.7110032568861389, 0.4476898952918074, 343.3641621587005]",187,25
NULL,187,26
"[1.3532450490679568, 81.49266785380624, 0.7195716267613256, 0.42142142495760326, 346.96759361377946]",187,27
NULL,187,28
