Parameters,Group ID,Image
"[24.926397098151742, 71.03740458888032, 0.3491621694401369, 0.21226724725525162, 348.1975657922171]",612,82
NULL,612,83
NULL,612,84
NULL,612,85
NULL,612,86
NULL,612,87
NULL,612,88
"[19.357697529955484, 83.49155568491668, 0.48914473738514647, 0.33787280916981993, 341.0457683004905]",612,89
"[17.62644246952804, 87.48682678137985, 0.5004301636615657, 0.4188104031532869, 336.5400628994903]",612,90
"[16.63649667621314, 89.70917814410299, 0.5239568184318154, 0.41471997955230333, 337.30570762182447]",612,91
"[15.60263249456436, 92.09600105424977, 0.5358057326369605, 0.4719212627880166, 337.659464867036]",612,92
"[14.51906865530869, 94.55666744692167, 0.5101758097084876, 0.44808919490559007, 332.1020300239521]",612,93
NULL,612,94
NULL,612,95
