Parameters,Group ID,Image
"[80.31416399315428, 69.06815360718502, 0.5094610713561644, 0.2556287022868048, 10.291032181488447]",502,52
NULL,502,53
"[81.68110817705613, 71.41072186150872, 0.4439533727023357, 0.29264016280498306, 14.335435419516159]",502,54
"[83.16991751261827, 73.99546582551842, 0.45466601520057387, 0.2652073309653255, 11.142889858331273]",502,55
"[84.01676102956664, 75.46060405660884, 0.48496210805936013, 0.35307805465474085, 15.14955893564263]",502,56
"[84.88463917167107, 76.82396068747225, 0.5254412403131554, 0.27872139855981937, 16.39413848325887]",502,57
"[85.74690538906971, 78.30512889107226, 0.5690828915362911, 0.3158495008543189, 17.012425271530162]",502,58
"[86.7401916352793, 79.96875671272062, 0.626775180213969, 0.3954808135909128, 15.29654731442912]",502,59
"[88.8321778075156, 83.49213843952809, 0.5503930487169237, 0.3786201366424799, 19.263924043440795]",502,60
"[89.97624377104452, 85.31710418422, 0.6589222277705589, 0.38774543340254153, 19.107123503484786]",502,61
NULL,502,62
"[92.40411531049362, 89.52500900145375, 0.6073040314129968, 0.4783836805856612, 22.293197861153942]",502,63
"[93.70473631201023, 91.77471339920167, 0.7153589625979454, 0.49808205483070234, 15.751173663448014]",502,64
"[96.6417112327725, 96.81359872592463, 0.7047158938869105, 0.5675999809380272, 22.378536859746816]",502,65
NULL,502,66
NULL,502,67
