Parameters,Group ID,Image
"[37.61504535948033, 52.607375513868945, 0.3862990027628683, 0.24059549999814323, 0]",680,90
NULL,680,91
NULL,680,92
NULL,680,93
NULL,680,94
NULL,680,95
NULL,680,96
"[35.681247611656154, 58.34259003720166, 0.361117152783535, 0.2523886445450147, 350.53767779197915]",680,97
NULL,680,98
"[34.97077030956905, 60.06129845925609, 0.520723930634631, 0.33351734063251826, 0]",680,99
NULL,680,100
"[29.39777332265586, 77.48001492413088, 0.6413082457537639, 0.5350403647604693, 346.6397815552298]",680,110
NULL,680,120
