Parameters,Group ID,Image
"[68.10773958698762, 37.11201866003229, 0.390653932148439, 0.12951528189751288, 0]",333,20
NULL,333,21
"[68.46841205681994, 37.178366571519916, 0.4728840193742343, 0.1599936105651807, 0]",333,22
NULL,333,23
"[68.86011518044256, 37.28803683220854, 0.490944678532686, 0.1593009975324335, 0]",333,24
NULL,333,25
"[69.4431346530425, 37.53895726785072, 0.4636149928164858, 0.15455027264339455, 1.086045826000884]",333,26
NULL,333,27
"[69.77565299116243, 37.712522960802545, 0.5411260234415921, 0.15583793236867602, 0]",333,28
"[69.96206283499909, 37.77544996206018, 0.5451619599792821, 0.14207653485740934, 0]",333,29
NULL,333,30
"[70.60646737864664, 38.02619103024604, 0.5686477836253658, 0.17198436300313347, 0]",333,31
NULL,333,32
"[71.06660629040303, 38.200437682394366, 0.5499580981332028, 0.15968279934835292, 2.5261169116174074]",333,33
NULL,333,34
NULL,333,35
"[72.00757609529938, 38.63364023724754, 0.572689699522698, 0.1866292717383758, 1.7098140441414102]",333,36
"[72.18173741645283, 38.76339216970333, 0.6560982706595548, 0.1976891322095138, 1.3803540734430726]",333,37
"[72.5118492759639, 38.879350476744214, 0.5466150976752224, 0.21077475107651963, 5.46184576284827]",333,38
"[72.67939686467824, 38.99956171292535, 0.6966135909687232, 0.20958367414469584, 3.972495940750264]",333,39
"[73.32229010761613, 39.240924255776505, 0.6101122017236802, 0.2354823307227607, 4.497151614671395]",333,40
"[73.59302082274239, 39.42270058043915, 0.5418531981005811, 0.19977605158275155, 5.194428907734505]",333,41
NULL,333,42
"[74.11627983649616, 39.75190889173722, 0.5975610485493235, 0.21216586477226684, 0]",333,43
"[74.45783151923915, 39.909513348224955, 0.5285083868662196, 0.22936513618415605, 3.6515991544967505]",333,44
"[74.95818786790987, 40.201443267617194, 0.6327739940399558, 0.2535376682075431, 2.2495412199769476]",333,45
"[75.31454466499551, 40.38951503949043, 0.6153939141819199, 0.2307356797008651, 3.6214847041141525]",333,46
"[75.57593870353108, 40.55850904468188, 0.6162481610425717, 0.2690942769748393, 5.128191041853597]",333,47
"[75.94720250994101, 40.69949015427602, 0.638218723088226, 0.26282706408027623, 4.162738222048461]",333,48
"[76.21156268000014, 40.883091550961296, 0.688652765005244, 0.2399441011996116, 4.879273783005033]",333,49
"[76.87236014962183, 41.24700983987468, 0.6851426031137529, 0.24950437398178615, 4.6749729619587015]",333,50
"[77.25606167769833, 41.486622061563786, 0.6067030810987706, 0.25154774086237885, 5.232155909440223]",333,51
"[77.48418696802915, 41.66967917995414, 0.7753464037228818, 0.28260534572790835, 6.100504536643882]",333,52
"[77.90985351764178, 41.90293696570534, 0.6807667755769893, 0.29747474545121944, 7.1702035663163315]",333,53
"[78.29188855357353, 42.10371097930845, 0.7274776931702929, 0.25534832580245137, 7.791948173057165]",333,54
"[78.95353725544251, 42.6257785799871, 0.7729286598784709, 0.2879163898842503, 3.4165881917722345]",333,55
"[79.36227080950704, 42.878643737980354, 0.7665771833796922, 0.30668638107721363, 6.279028972671597]",333,56
"[79.77176536358942, 43.111377169562495, 0.7678249393909888, 0.3640994428559767, 7.744606342358111]",333,57
"[80.19548236947958, 43.36027784007044, 0.7410542812713858, 0.32794338882760277, 6.157180455251705]",333,58
"[80.61143796858345, 43.63872692990996, 0.790169763524474, 0.3243870489075646, 6.068283284543611]",333,59
"[81.49886318395878, 44.27804332674254, 0.799296832060299, 0.3696897420568729, 6.813310527092995]",333,60
"[81.97159901811759, 44.55515618959617, 0.8303440887079199, 0.35404320016238233, 7.236896075237439]",333,61
"[82.3864198916207, 44.89917120471766, 0.8413356771552561, 0.3887223691483337, 5.5481595902707]",333,62
"[82.83568522873712, 45.240696431229836, 0.836602029535272, 0.3994691617953565, 7.3960384006808795]",333,63
"[83.28173636937946, 45.55689605370111, 0.8552575149596755, 0.39171691301486183, 7.969610394326423]",333,64
"[84.22959111919974, 46.216041586023124, 0.9450465435505456, 0.41697291283402194, 5.5275401516584]",333,65
"[84.85565711695072, 46.59376016822264, 0.9142792832582795, 0.3734377862045558, 8.768985257688996]",333,66
"[85.34707410961585, 46.9369407623118, 0.9325379175086533, 0.4721700711408492, 9.540456199037806]",333,67
"[85.84893450973652, 47.366351783917096, 1.0054244266856784, 0.4269985883926455, 9.533101464621325]",333,68
"[86.47591572742294, 47.78787237345172, 0.9341333575609632, 0.46037419886787573, 7.829076510063544]",333,69
"[87.63163667812452, 48.620846247472144, 1.0421914636419363, 0.5011537748235351, 7.114363368801946]",333,70
"[88.20671617217201, 49.09558472643541, 1.034562957441149, 0.5211066754613051, 9.190557194481755]",333,71
"[88.79697422455862, 49.58882468075831, 0.9946123697913436, 0.45969270700657644, 8.746162262550115]",333,72
"[89.39039049323603, 50.00021049627307, 1.1261457608056085, 0.560358203239421, 9.458088153436051]",333,73
"[90.06905310618544, 50.49396819759462, 1.128539432515001, 0.565981893019185, 8.630433727921343]",333,74
"[91.498677896122, 51.581428442131724, 1.1514715010811014, 0.613590495743689, 8.426590602916804]",333,75
"[92.22724908663665, 52.1469092168432, 1.1949528963473608, 0.6046743370784458, 11.271756862732445]",333,76
"[92.97511847405457, 52.71365659600673, 1.2419610986415819, 0.6027557338950397, 10.777124126873332]",333,77
"[93.71457998046918, 53.28365620627935, 1.310688227464785, 0.6201155316219956, 9.899769679524127]",333,78
"[94.43045824712478, 53.83734858850606, 1.4898514517356487, 0.6432993991292126, 10.653730398232256]",333,79
"[96.25284922639355, 55.183105902753695, 1.2948134571433654, 0.6623075021816577, 11.059658805522588]",333,80
"[97.0967007155587, 55.923675342917015, 1.425862197638754, 0.6838277473829402, 11.534850934021563]",333,81
"[98.09346718582908, 56.643267398859265, 1.3816473136847398, 0.7669118248556231, 12.858090173008293]",333,82
NULL,333,83
