Parameters,Group ID,Image
"[46.00679766488566, 68.41703170966126, 0.33400676027421355, 0.20400498553229313, 0]",262,10
NULL,262,11
NULL,262,12
NULL,262,13
NULL,262,14
NULL,262,15
NULL,262,16
NULL,262,17
NULL,262,18
NULL,262,19
"[44.75765331792471, 84.19562790914217, 0.451698917933399, 0.3842367359319638, 0]",262,20
"[44.655312125929534, 85.9718121818982, 0.4888915062237444, 0.4174884403523293, 0]",262,21
NULL,262,22
"[44.38665741741257, 89.83132878964571, 0.5370935382530106, 0.4467126311769931, 0]",262,23
NULL,262,24
"[43.91937479827349, 96.57437688177154, 0.5567611506171559, 0.5209472944771392, 0]",262,25
NULL,262,26
NULL,262,27
