Parameters,Group ID,Image
"[12.196646833244186, 55.04100527782402, 0.5009204343241347, 0.20583224651650056, 0]",175,0
NULL,175,1
NULL,175,2
"[10.510754079758597, 56.481624597671434, 0.5006600654097109, 0.22291403199399903, 351.3067156384359]",175,3
"[9.839104794982289, 57.02667440119099, 0.5028321282951892, 0.2480376920923354, 349.451363881888]",175,4
NULL,175,5
NULL,175,6
"[6.9814486067221555, 59.34298312847381, 0.5661222205720187, 0.2587676832275132, 350.16652059773946]",175,7
"[6.299544010902795, 59.915242837336514, 0.46926323877618714, 0.2484434116059627, 350.8376529542786]",175,8
"[5.4108481212508215, 60.62344402163884, 0.6221372533514732, 0.24369969354070586, 347.7987223704316]",175,9
"[3.727665111017029, 62.016419767128006, 0.6446747565037183, 0.2502088406287853, 348.9844248834474]",175,10
"[2.8948597126026465, 62.7379064208461, 0.6973075433082574, 0.2789558702865951, 348.0706778227641]",175,11
"[2.086492970992714, 63.48712477239443, 0.5537577876341933, 0.32552812539233844, 349.3543366550364]",175,12
"[0.9637573978316318, 64.36251444607284, 0.7886935361615262, 0.31684263922122785, 350.16579610967847]",175,13
NULL,175,14
