Parameters,Group ID,Image
"[37.35823705616393, 61.359698381127195, 0.41220264250237193, 0.24788376145918528, 0]",673,90
NULL,673,91
NULL,673,92
"[36.555544139170195, 64.33684569795952, 0.39431524531641704, 0.29400708171960305, 354.02272336704914]",673,93
NULL,673,94
NULL,673,95
"[35.33354032542274, 68.94606661884329, 0.3768281397965438, 0.3077560924601384, 348.9765440362585]",673,96
"[35.060389889048174, 70.19356468416407, 0.32745990419538057, 0.3012275087744807, 356.229508281717]",673,97
"[34.54108426869467, 71.53441314305475, 0.4806469303548866, 0.35360977462043763, 0]",673,98
NULL,673,99
NULL,673,100
NULL,673,110
