Parameters,Group ID,Image
"[50.71138103660508, 60.33609949979972, 0.36609471353812495, 0.19287805888388476, 0]",482,43
NULL,482,44
NULL,482,45
NULL,482,46
NULL,482,47
NULL,482,48
"[50.86383713700591, 66.35448474676915, 0.46057076864472896, 0.3375366030467717, 0]",482,49
NULL,482,50
NULL,482,51
NULL,482,52
"[51.04314286628343, 71.83812035330872, 0.4977560754583905, 0.35865754751134205, 0]",482,53
"[51.07021556428302, 73.05763284035302, 0.5674498783643216, 0.4124039239368358, 0]",482,54
"[51.1614300424978, 75.86959763100674, 0.4416755576234266, 0.3536097746204234, 0]",482,55
"[51.165591411478836, 77.35906743598257, 0.5266265424548209, 0.4445714300039043, 0]",482,56
"[51.20714586760147, 78.86942560835908, 0.5455992182406746, 0.42433172954450527, 0]",482,57
"[51.22097644663866, 80.42075655642603, 0.5904753444163262, 0.40913527642035774, 0]",482,58
NULL,482,59
"[51.33788933865421, 85.7937158842304, 0.6831946133742619, 0.5675725499337574, 0]",482,60
"[51.47180042451167, 87.76749959646186, 0.5973012393977726, 0.4920480013843474, 0]",482,61
"[51.52578514371097, 89.94509519118733, 0.6012875206256254, 0.5489096227599362, 0]",482,62
"[51.538674832816575, 92.15643385039577, 0.6548908365344772, 0.584478966314748, 0]",482,63
NULL,482,64
NULL,482,65
NULL,482,66
