Parameters,Group ID,Image
"[58.67055771260573, 61.48370534765824, 0.32214773702315264, 0.1937337439376196, 4.049581703271713]",328,16
NULL,328,17
NULL,328,18
NULL,328,19
"[59.60280589752245, 65.49862937686231, 0.3726516072950474, 0.18114017551077666, 0]",328,20
NULL,328,21
NULL,328,22
NULL,328,23
"[60.513098468245865, 69.31706002905142, 0.4498530587389448, 0.3104426926241743, 1.9091524329965637]",328,24
"[61.00958694314771, 71.56795013445875, 0.39437248168715655, 0.2999393513656372, 0]",328,25
"[61.25800678773946, 72.75740211185776, 0.47317376576599185, 0.3312916839659862, 3.270487923186238]",328,26
"[61.52159251585303, 73.9715795939037, 0.4618761110491647, 0.33209307755299733, 0]",328,27
"[61.7939233085362, 75.30554889776104, 0.5047186834837223, 0.39286184996337686, 3.209486317785661]",328,28
"[62.104764091339014, 76.64423022896497, 0.459327949259162, 0.3472981963180928, 0]",328,29
"[62.715610763627225, 79.6008866650012, 0.5617679167880708, 0.4528266517320252, 1.5207696611432198]",328,30
"[63.0320126117996, 81.12401633067424, 0.49936382688813435, 0.41079057534620195, 11.809925464388812]",328,31
"[63.34802276176145, 82.82108935298702, 0.6122133548418702, 0.483040468028733, 0]",328,32
NULL,328,33
"[64.12835246356855, 86.39150304848783, 0.579955812576813, 0.4717900889837523, 0]",328,34
"[64.92092413354831, 90.34281344293544, 0.5953553059404157, 0.5313445148316163, 0]",328,35
NULL,328,36
"[65.91840230495286, 94.85679703043525, 0.656576641424621, 0.5796485616344864, 15.780753309508668]",328,37
NULL,328,38
NULL,328,39
NULL,328,40
