Parameters,Group ID,Image
"[54.02190444541319, 60.51123654446558, 0.34603363534539966, 0.15698815210934214, 0]",347,20
NULL,347,21
NULL,347,22
NULL,347,23
NULL,347,24
NULL,347,25
NULL,347,26
"[54.84617551465178, 67.10436916879017, 0.38344431860686234, 0.23720934110927752, 5.477368728830584]",347,27
"[54.96960761496871, 68.1012156594596, 0.39659450008647007, 0.2519634290159799, 3.3913394197988396]",347,28
NULL,347,29
"[55.28812544822659, 71.34974939291378, 0.46046032087706834, 0.3272631210393797, 0]",347,30
NULL,347,31
"[55.531211665881926, 73.76408057744818, 0.4968688097267344, 0.36228035102153905, 5.376705428047501]",347,32
"[55.69507537485896, 75.06067825215904, 0.45976497003935174, 0.37325854347675164, 6.044092162240361]",347,33
"[55.80898632453548, 76.4113280892164, 0.5332927012200628, 0.408279884697464, 0]",347,34
"[56.107713621020295, 79.31741476017949, 0.5075159985065909, 0.39850838612370865, 0]",347,35
NULL,347,36
"[56.463698668438255, 82.57911593431488, 0.5270358446029988, 0.41179199899448804, 0]",347,37
NULL,347,38
"[56.85206276832976, 86.22130217493283, 0.5715801333950026, 0.4596927070065675, 0]",347,39
NULL,347,40
NULL,347,41
"[57.721428998512096, 94.71940539900042, 0.5904753444163399, 0.5304146619306499, 13.09189306434422]",347,42
"[57.992334320248304, 97.17607233988117, 0.6758935077395947, 0.6204083495715622, 0]",347,43
NULL,347,44
NULL,347,45
