Parameters,Group ID,Image
"[26.779469505633102, 57.560802445560725, 0.3956685850001028, 0.1846228656925568, 355.140725132756]",430,40
NULL,430,41
"[25.940518724234845, 58.92989038430343, 0.42104056039022125, 0.2285226525556649, 351.79082840102313]",430,42
"[25.53233240087595, 59.63153219710965, 0.33997409702779535, 0.22682215816526252, 0]",430,43
NULL,430,44
NULL,430,45
NULL,430,46
NULL,430,47
NULL,430,48
"[21.948657432851384, 65.35950751541596, 0.47003943742852894, 0.24146651870966357, 347.34571743088304]",430,49
"[20.762896202411305, 67.35815297767276, 0.5156349629850242, 0.32716517607824036, 345.03767144028814]",430,50
"[20.15653406829844, 68.401401786183, 0.46551445025848887, 0.26904371644536745, 345.77403610125145]",430,51
"[19.517920824784984, 69.50501483703728, 0.4544705151422474, 0.25728825124653026, 345.2455637310288]",430,52
"[18.80396632107141, 70.64079211220975, 0.5252002312552606, 0.3613501744707905, 347.07847436281276]",430,53
"[18.165650033574504, 71.82156019165346, 0.5537961112976127, 0.34331828275130766, 342.5826817025554]",430,54
"[16.623636615346236, 74.43413443445485, 0.5180293186654189, 0.345860143767248, 344.31000707091823]",430,55
"[15.765854935821435, 75.88437765203648, 0.5087361635457665, 0.28555153732937516, 346.83888711447025]",430,56
"[14.886534441020627, 77.27944627732359, 0.6209890351497352, 0.4006665873484039, 341.87402014442915]",430,57
"[13.985945405485303, 78.78789771039055, 0.639719538555887, 0.43935909506700827, 342.788732766566]",430,58
"[13.096385846691087, 80.4298356527229, 0.6481716240101174, 0.4082994782175203, 337.9945197827619]",430,59
"[11.079210158592268, 83.96666685091769, 0.6445946651312967, 0.45748888082775646, 344.36112809996916]",430,60
"[10.066250089193336, 85.81600321899894, 0.7431116973577576, 0.5225839326872032, 343.4673188630604]",430,61
"[8.890700526828262, 87.8021804406237, 0.744888383407592, 0.5486396450628221, 340.42377891874276]",430,62
"[7.630520177847997, 89.91252170933426, 0.7601527008557004, 0.5630556682982125, 336.35027484717125]",430,63
"[6.274539477363067, 92.20446935027148, 0.8287648095537229, 0.5730855191181932, 334.3304083043383]",430,64
"[3.429836653895767, 97.20886930262446, 0.8811977277392478, 0.6024639950851949, 333.88970163873194]",430,65
NULL,430,66
