Parameters,Group ID,Image
"[67.25820132812696, 72.1183518673247, 0.4874795323526862, 0.297284923857676, 12.8795205075657]",504,53
"[67.61096376194902, 73.36508690809876, 0.5393528455521294, 0.37116353154316045, 10.728859298008672]",504,54
"[68.49070045042822, 76.13480496197205, 0.4416755576234124, 0.35360977462045184, 0]",504,55
"[68.91418824048591, 77.64300337988489, 0.533292701220076, 0.4041558454580923, 16.898205970871516]",504,56
"[69.43359259391573, 79.15850172666042, 0.4920291784631697, 0.3952149283871475, 10.784297867555551]",504,57
NULL,504,58
NULL,504,59
"[71.69232788806875, 86.25254020361551, 0.644154921181439, 0.5446281277024099, 0]",504,60
"[72.37674783651681, 88.25388444438333, 0.575835459844014, 0.4914936762192491, 19.69202123873555]",504,61
"[73.06305063196034, 90.42809632477957, 0.6332850826988174, 0.459062963347707, 21.21796957677634]",504,62
"[73.7298118675175, 92.69401292106535, 0.5582675983572614, 0.5990909404726352, 0]",504,63
"[74.51111325691653, 95.00893893399106, 0.6318246093956956, 0.514449896074868, 18.17409306024149]",504,64
NULL,504,65
NULL,504,66
