Parameters,Group ID,Image
"[65.71720512760083, 58.28807093158041, 0.3511353120831444, 0.13988913293641758, 0]",271,10
NULL,271,11
NULL,271,12
NULL,271,13
NULL,271,14
NULL,271,15
NULL,271,16
NULL,271,17
NULL,271,18
NULL,271,19
"[69.89195950457821, 67.53245742687514, 0.4363303919073437, 0.255690432840856, 0]",271,20
NULL,271,21
"[70.78927445361035, 69.5007536882225, 0.45300047475345, 0.29548271452703634, 2.181641403537185]",271,22
NULL,271,23
"[71.79180209968206, 71.68303719491401, 0.4866930162164491, 0.3251566527814162, 1.6523046776571846]",271,24
NULL,271,25
"[73.36488457407965, 75.47995351995839, 0.5227443507509971, 0.3558318087042238, 3.1798301198609806]",271,26
NULL,271,27
NULL,271,28
"[75.16027752617, 79.77090753168169, 0.577400750438159, 0.4160285093694547, 4.63546342689915]",271,29
"[76.49725221039303, 83.0233730003471, 0.5948470198200795, 0.4926430041197849, 5.890626416202849]",271,30
NULL,271,31
NULL,271,32
NULL,271,33
NULL,271,34
"[81.51015608041969, 95.25045795543465, 0.6620629400078303, 0.5786341766516331, 16.209024927803796]",271,35
NULL,271,36
NULL,271,37
