Parameters,Group ID,Image
"[31.40283521012443, 56.43934599301292, 0.514800577215155, 0.3336723984047936, 0]",21,0
"[30.977518671255623, 56.9672257869332, 0.6831946133742647, 0.30190029251796374, 353.0646335662168]",21,1
"[30.69139877228291, 57.47452515246844, 0.7116686439995537, 0.3138494041340642, 352.46715319806117]",21,2
"[30.388332257318986, 58.00786621175414, 0.6746152670433807, 0.3239539643041533, 354.6232945719505]",21,3
"[30.10036201789495, 58.63722967516374, 0.666651743975688, 0.3397083383183464, 356.423665625007]",21,4
"[29.326486079725704, 59.851754706355564, 0.7764747451788832, 0.371503061110476, 353.99099404250416]",21,5
"[28.986212408314856, 60.47362839722257, 0.7092023758509475, 0.3806092025297401, 354.8225964154662]",21,6
"[28.57812326693382, 61.161932825639475, 0.8048972415366522, 0.3869029038234551, 353.93267276923007]",21,7
"[28.231503029108406, 61.89154873026158, 0.7633870087691218, 0.445403263998714, 351.3358645668877]",21,8
"[27.77969659900886, 62.64908306745639, 0.785961157621224, 0.41932556985590386, 353.91147184580547]",21,9
"[26.906547869918885, 64.20364097341894, 0.8377629323306532, 0.4027797955796765, 353.290163192244]",21,10
"[26.501665921790966, 64.99227135519955, 0.857610124163252, 0.4741135191324194, 351.4692343900509]",21,11
"[26.0915022895492, 65.84594692351311, 0.8066486102105894, 0.5276126818717437, 355.49781050795787]",21,12
"[25.606941075614646, 66.7760612829855, 0.8146228475393074, 0.4749377975546737, 351.17588644686424]",21,13
"[25.08831954676594, 67.6658880570763, 0.8856170925529323, 0.5470406191982895, 352.8749836510978]",21,14
"[23.990326924643206, 69.74522505611695, 0.9681614419523279, 0.5406430438411605, 349.3034892642206]",21,15
"[23.489953914767888, 70.70999066379122, 1.0041525483536295, 0.6523190046692887, 353.4032617021032]",21,16
"[22.89348739346273, 71.83628679410057, 0.9859036499626642, 0.586060736911954, 351.97626107541055]",21,17
"[22.274749576810954, 72.99159706854864, 1.0353479726940151, 0.640644886705371, 354.3253537624873]",21,18
"[21.650276710658133, 74.22467605828642, 1.0007023514938203, 0.6704072325215644, 350.4772168840112]",21,19
"[20.260486443133797, 76.90601374439079, 1.012654219985458, 0.6777942337750762, 344.93675458628087]",21,20
"[19.58336728799569, 78.26263329980804, 1.0661871019604612, 0.774221017162383, 348.7713000246167]",21,21
"[18.77674342024687, 79.75145909464376, 1.23093189808134, 0.7913205584742159, 347.75069730210475]",21,22
"[17.993936304876765, 81.28362576555433, 1.1846230254330605, 0.841185358755338, 345.1387878258213]",21,23
"[17.17992086633755, 82.88510025229131, 1.2857333104761095, 0.900704458151135, 344.5378245916216]",21,24
"[15.404573967827705, 86.4354235143246, 1.3252101398184135, 0.924804394957484, 343.36416215870076]",21,25
"[14.272912031881294, 88.3839916194843, 1.4497926190566433, 1.084139446894577, 342.1512792306034]",21,26
"[13.315080575064336, 90.52119860450499, 1.4345862737160142, 0.9857252514494671, 341.4874259608548]",21,27
"[12.231219020277251, 92.65422916509385, 1.478530517252338, 1.0532162453383263, 335.59602831114853]",21,28
"[11.075184298123181, 94.99400536032167, 1.4820426172005947, 1.2056987679089235, 339.2959470485067]",21,29
