Parameters,Group ID,Image
"[66.4382333457447, 47.61675755887565, 0.17965336019732092, 0.1063183091510922, 0]",54,0
NULL,54,1
NULL,54,2
NULL,54,3
NULL,54,4
NULL,54,5
NULL,54,6
NULL,54,7
NULL,54,8
NULL,54,9
NULL,54,10
NULL,54,11
NULL,54,12
NULL,54,13
NULL,54,14
NULL,54,15
NULL,54,16
NULL,54,17
NULL,54,18
NULL,54,19
NULL,54,20
NULL,54,21
NULL,54,22
NULL,54,23
NULL,54,24
NULL,54,25
NULL,54,26
NULL,54,27
NULL,54,28
NULL,54,29
"[79.69209199178817, 65.99363054763944, 0.45219572664746144, 0.2811697237098946, 10.12467165537879]",54,30
NULL,54,31
NULL,54,32
NULL,54,33
NULL,54,34
NULL,54,35
"[84.62902227728675, 73.60250949960803, 0.5604677725001777, 0.36337510103642107, 12.729543156619513]",54,36
NULL,54,37
NULL,54,38
NULL,54,39
"[89.31772672482792, 80.87574715877078, 0.5984605406723086, 0.3660613652438559, 21.74286234841196]",54,40
NULL,54,41
"[91.55543375195589, 84.31874092847785, 0.6078546714478934, 0.35764610497391625, 14.969737147371006]",54,42
"[92.7162626929835, 86.31225790229043, 0.8395483368381849, 0.5572309627084717, 15.124007308310013]",54,43
"[93.97252351279242, 88.31168860907212, 0.63379216021137, 0.37311739418469825, 18.972510262858464]",54,44
"[96.84444385550192, 92.79956646191692, 0.6315655841489957, 0.4051777117458915, 19.92207133860262]",54,45
