Parameters,Group ID,Image
"[64.10615213753714, 62.52724891237681, 0.29037787581432895, 0.15369469437277417, 0]",349,20
NULL,349,21
"[64.66684041965746, 64.08229740103793, 0.3419595030042757, 0.23507632638040832, 0]",349,22
NULL,349,23
"[65.33110186632153, 65.82726507464571, 0.3523198602240288, 0.2398239463053503, 3.0127875041784478]",349,24
"[65.9863661849455, 67.76553465163414, 0.3398711005833661, 0.23720934110927772, 0]",349,25
"[66.3103660586439, 68.77656136621977, 0.3825883548463902, 0.25112826079133066, 2.2239612403661226]",349,26
"[66.68066152983623, 69.85599752565784, 0.3834443186068624, 0.2609302752202042, 4.698680517297646]",349,27
"[67.07464517651775, 70.94923827377512, 0.36823047285486704, 0.2742747609688652, 7.744710546403894]",349,28
"[67.42531283692423, 72.12935367682977, 0.4082915104525995, 0.2778385570544799, 0]",349,29
"[68.24169403268776, 74.59387023824176, 0.4604603208770612, 0.3180444415734914, 4.184916125107179]",349,30
"[68.70910976507257, 75.92443585690216, 0.40688904413106286, 0.2861175943488945, 0]",349,31
"[69.16953546516086, 77.34161221243005, 0.4450822247117102, 0.33805721516131415, 15.819256353248477]",349,32
NULL,349,33
NULL,349,34
"[71.26411444475325, 83.65086516015293, 0.47823622936199645, 0.33209032176975456, 17.949402992919545]",349,35
NULL,349,36
NULL,349,37
"[73.0985321580871, 89.40205946326533, 0.5589774109425744, 0.42266040952515066, 11.712472311084355]",349,38
"[73.87346800230486, 91.56230461045982, 0.5018296140050177, 0.4772693686538156, 17.447188423288594]",349,39
NULL,349,40
NULL,349,41
NULL,349,42
