Parameters,Group ID,Image
"[46.54913772283763, 37.07732561145477, 0.39575795444844175, 0.12431058425148933, 0]",43,0
NULL,43,1
NULL,43,2
NULL,43,3
NULL,43,4
NULL,43,5
NULL,43,6
NULL,43,7
NULL,43,8
NULL,43,9
NULL,43,10
NULL,43,11
NULL,43,12
NULL,43,13
NULL,43,14
NULL,43,15
NULL,43,16
NULL,43,17
NULL,43,18
NULL,43,19
"[45.83593837870357, 38.184854234683236, 0.4337669508548471, 0.10909692163431173, 0]",43,20
NULL,43,21
NULL,43,22
NULL,43,23
NULL,43,24
NULL,43,25
NULL,43,26
NULL,43,27
NULL,43,28
"[45.33373513160171, 39.069711294469734, 0.5741599365739418, 0.1910140079749496, 0]",43,29
NULL,43,30
"[45.16632995303998, 39.43003467814468, 0.622533930740353, 0.16350799082655243, 0]",43,31
"[45.08096983943532, 39.564342770300215, 0.6712812148539484, 0.19185906974740163, 0]",43,32
"[45.07323355106681, 39.68628162851968, 0.6246350750850311, 0.18597058019106782, 0]",43,33
NULL,43,34
NULL,43,35
NULL,43,36
"[44.77438847684648, 40.389319204888444, 0.6936804811120112, 0.20858565664877915, 0]",43,37
"[44.72310423003416, 40.57012481914477, 0.6967609064112708, 0.19287805888387766, 0]",43,38
"[44.70595957790974, 40.73591813088613, 0.6495228788579652, 0.2089512304575365, 0]",43,39
"[44.586210874675395, 41.03150622747778, 0.7073304150763278, 0.21393391364536285, 0]",43,40
"[44.55374078841381, 41.2345885613192, 0.6259038650813125, 0.19287805888387055, 0]",43,41
"[44.50211373125745, 41.423165759191264, 0.6641226571518846, 0.17565107928317067, 0]",43,42
"[44.38785111218136, 41.64372118595657, 0.6625133364351186, 0.2828878196963487, 0]",43,43
"[44.30559760635691, 41.870678623053514, 0.697834497946566, 0.20456763821016466, 0]",43,44
"[44.193261277864835, 42.260765319844836, 0.7272173198455362, 0.25569043284083653, 357.17287542183897]",43,45
"[44.07377824947851, 42.460677542368295, 0.7799405755343471, 0.2903323624515295, 0]",43,46
"[44.004934432570344, 42.69957814439322, 0.7794274546295481, 0.2298463535032838, 358.4991436958693]",43,47
"[43.96015205147514, 42.884746596422985, 0.7541733049582109, 0.26516913878535436, 359.2042764472598]",43,48
"[43.861410391113345, 43.13256749970768, 0.7602726525657953, 0.28493362017454155, 358.0473230145029]",43,49
"[43.68911920709479, 43.62604160488364, 0.8865991157783595, 0.2903323624515367, 359.3179396068286]",43,50
"[43.557143169669146, 43.900113946685714, 0.8859492067622625, 0.2722795264577442, 0]",43,51
"[43.50941136376057, 44.14927920827585, 0.8630675753370197, 0.3073893887455626, 357.7688253919694]",43,52
"[43.44165867147703, 44.41925320488822, 0.8491133051937254, 0.33209032176976194, 0]",43,53
"[43.392980910666125, 44.71121918046694, 0.8704570949666319, 0.3374213923119598, 0]",43,54
"[43.18288868981021, 45.3583303705641, 0.8941181142480898, 0.3435736587935001, 0]",43,55
"[43.04420139729843, 45.690015128437054, 0.9118861519247611, 0.30988394526755464, 0]",43,56
"[42.94889801022714, 45.98487810088141, 0.9518718401246571, 0.33556572518275596, 358.45184230102365]",43,57
"[42.85411359720229, 46.3175106967437, 0.9565700579544512, 0.3375366030467859, 0]",43,58
"[42.7525441528205, 46.68549479563091, 1.0081876479676948, 0.3449196454744481, 358.8065105760164]",43,59
"[42.5833499318448, 47.4819412015219, 0.9509664469359436, 0.376523688015844, 0]",43,60
"[42.517452713877645, 47.86441737026219, 0.966232381772174, 0.3750503112095393, 356.0817511359312]",43,61
"[42.37968189654222, 48.280717703196956, 0.9752590273561939, 0.3941905814419687, 357.36756513101363]",43,62
"[42.25442258529439, 48.691747800964166, 0.953873909244433, 0.4217238466731678, 359.3299044777758]",43,63
"[42.0618262893836, 49.077927237567906, 1.0676589920258974, 0.439228581276649, 0]",43,64
"[41.917291306632734, 49.9835714776626, 0.9891738669659131, 0.461634138690215, 357.3369992339317]",43,65
"[41.729488638799225, 50.43533500313318, 1.1530824261050938, 0.5369479531736516, 0]",43,66
"[41.613568823629016, 50.91338491887526, 1.1075660145483046, 0.5369479531736446, 358.49256424122535]",43,67
"[41.48077989289954, 51.497935678810045, 1.0532723335453087, 0.5290968387915673, 358.5497837090668]",43,68
"[41.186090884555455, 51.966747210310785, 1.266149421860952, 0.536947953173639, 356.9872124958161]",43,69
"[41.03084078334944, 53.123028668634355, 1.198972701810643, 0.600349525375351, 359.35985033048024]",43,70
"[40.93211826915446, 53.74340931419004, 1.161078982849538, 0.6077718435566624, 357.3057157101457]",43,71
"[40.744468502137615, 54.33036128303179, 1.1665777839188887, 0.5625189522498458, 356.9335144988738]",43,72
