Parameters,Group ID,Image
"[23.222109025521583, 51.47913749313949, 0.5893749229324534, 0.25069301157384416, 0]",23,0
"[22.835217310759216, 51.74808102351508, 0.6831946133742647, 0.30190029251796374, 353.0646335662168]",23,1
"[22.483227240984032, 52.15624103588594, 0.5732234702471914, 0.225752468922363, 352.40535663141407]",23,2
"[22.044050959941433, 52.57895000858369, 0.6828427405445748, 0.240310011579975, 352.9130929602235]",23,3
"[21.654772529043864, 52.98627879821056, 0.6312264135368211, 0.24303791319185605, 351.2977762100583]",23,4
"[20.733192416053647, 53.82626576328791, 0.6762328141870941, 0.2604736472385764, 351.5110561194973]",23,5
"[20.31663127243312, 54.252968765215655, 0.5694195144535927, 0.29332161936948004, 351.13537661158557]",23,6
"[19.826132967129336, 54.72009984668724, 0.7304219936729655, 0.27507289429371895, 351.1371482655313]",23,7
"[19.384307878137143, 55.21683608374217, 0.5394485382855154, 0.2955969570740338, 351.37457283970116]",23,8
"[18.843587515090356, 55.7221160875767, 0.7651440894186698, 0.30116496522672087, 351.42266754242854]",23,9
"[17.83386676558823, 56.730750899211344, 0.7892488438211217, 0.3567136751852968, 350.63008911221993]",23,10
"[17.36660214929122, 57.25633321877769, 0.8198198547677914, 0.3329991890399299, 350.50615572217845]",23,11
"[16.842092346311507, 57.84206179982137, 0.6979645596585091, 0.31033650398459633, 350.18874313202195]",23,12
"[16.21329492162348, 58.479644604158324, 0.7793962530188343, 0.32656660031086393, 348.56405579618854]",23,13
"[15.67715304373051, 59.04240329527565, 0.7496824457290289, 0.32223578611302317, 349.41836447905706]",23,14
"[14.318522570921912, 60.40187799073111, 0.8832617951182345, 0.3692266582511983, 350.0002900176019]",23,15
"[13.902617963774164, 61.04369581510573, 0.7297249922083521, 0.3940356618501646, 348.01883795076975]",23,16
"[13.079698004885623, 61.761280908890335, 0.9251322373603315, 0.43818662461251157, 348.1621131284744]",23,17
"[12.42221794966326, 62.48415300177426, 0.8597745960121077, 0.45430672677829853, 347.7638884905856]",23,18
"[11.708882443499219, 63.24991145978351, 1.0007023514938256, 0.5015208557628932, 345.9414430596377]",23,19
"[10.119569987011195, 64.88685998186625, 0.9984010639912898, 0.5040207329027393, 347.8984946156079]",23,20
"[9.464869230091429, 65.79821481283412, 1.0521799125925282, 0.4493196161945945, 346.8622373901245]",23,21
"[8.586606858137877, 66.66697533580226, 1.055655177840734, 0.48994359039859753, 348.3663660010593]",23,22
"[7.750562987136142, 67.61983113871727, 1.0661294813675728, 0.5579278173687536, 344.06084626208843]",23,23
"[6.991784368675076, 68.53297013396077, 0.9516293179077373, 0.5651662629777966, 345.0970440699326]",23,24
"[4.973476192470547, 70.75458922272593, 1.142716453421756, 0.5481051938541586, 342.94348397931503]",23,25
"[3.895126346283298, 71.84403098261187, 1.1781567926489493, 0.5776894700006688, 346.41213595996476]",23,26
"[2.921834987682537, 73.09528878639155, 1.204296191823607, 0.5799581242050966, 344.06084626208855]",23,27
"[1.7517727846782432, 74.31989778315749, 1.2891565435227799, 0.6313740640836374, 342.4287412216761]",23,28
