Parameters,Group ID,Image
"[88.68087645349621, 42.332790493350856, 0.35533214868207225, 0.15491157016764054, 8.114070533577035]",651,90
NULL,651,91
NULL,651,92
"[90.42410953628467, 43.29918398349179, 0.33085728979546386, 0.15859023879809223, 9.46232220802358]",651,93
"[91.01412057774614, 43.65704598018708, 0.3790266885099965, 0.17972893674969181, 8.03381561079641]",651,94
NULL,651,95
"[92.94700841072255, 44.830742226156964, 0.35422882839789455, 0.17351221237414013, 8.524780736833407]",651,96
"[93.63936574489198, 45.221957211823536, 0.39577999641622214, 0.19724898257467766, 7.3523793598840825]",651,97
"[94.31569316008512, 45.591017377179604, 0.39122759626944514, 0.18793238578090407, 0]",651,98
"[95.06440554813376, 46.045242895207934, 0.4401167027141629, 0.23532730500990326, 6.735027351515669]",651,99
NULL,651,100
NULL,651,110
