Parameters,Group ID,Image
"[50.88725376198403, 38.29971302326111, 0.273986276156613, 0.10359215354290541, 0]",41,0
NULL,41,1
NULL,41,2
NULL,41,3
NULL,41,4
NULL,41,5
NULL,41,6
NULL,41,7
NULL,41,8
NULL,41,9
NULL,41,10
NULL,41,11
NULL,41,12
NULL,41,13
NULL,41,14
NULL,41,15
NULL,41,16
NULL,41,17
NULL,41,18
NULL,41,19
NULL,41,20
NULL,41,21
NULL,41,22
NULL,41,23
NULL,41,24
NULL,41,25
NULL,41,26
NULL,41,27
NULL,41,28
NULL,41,29
NULL,41,30
NULL,41,31
NULL,41,32
NULL,41,33
NULL,41,34
NULL,41,35
NULL,41,36
NULL,41,37
NULL,41,38
NULL,41,39
NULL,41,40
NULL,41,41
NULL,41,42
"[51.97427833724235, 45.26822137581606, 0.3767232697376244, 0.19448537604123572, 0]",41,43
NULL,41,44
"[51.980546744544235, 46.20334683268101, 0.4423905362393725, 0.18970580501095213, 0]",41,45
NULL,41,46
"[52.028254485655744, 46.84588689534165, 0.4666311135675656, 0.2177492718386489, 0]",41,47
"[52.06088818148429, 47.15965473847733, 0.4436328658274462, 0.19321618721149747, 0]",41,48
"[52.11303044632364, 47.4928225998008, 0.4179681545812242, 0.20459358666505273, 0]",41,49
"[52.18421188453161, 48.23101902788325, 0.4553076132266085, 0.21069471696247175, 0]",41,50
"[52.16748611278859, 48.63434938593061, 0.5572908727749706, 0.20958367414469592, 0]",41,51
"[52.20651416826835, 49.02095084610356, 0.527035844603013, 0.2391050316742352, 2.526116911619283]",41,52
"[52.23349851040755, 49.447540414923246, 0.4715536100508757, 0.27227952645773, 0]",41,53
"[52.35972484992916, 49.8558095052857, 0.4489564602173599, 0.219179612368046, 2.6630007660659203]",41,54
"[52.39519674400811, 50.7940529396403, 0.5270358446029917, 0.23910503167422092, 0.842524260740106]",41,55
"[52.431008081580885, 51.27546295675912, 0.5432373168630278, 0.24109757360485418, 0]",41,56
"[52.47408698890009, 51.74647199971266, 0.5332927012200841, 0.2676501466350145, 0]",41,57
"[52.53465694802828, 52.225182394174276, 0.5081612826750825, 0.2579875226971543, 3.115064759906886]",41,58
"[52.56084775187085, 52.74578981894439, 0.625013178156529, 0.2816774290942093, 2.2906100426371836]",41,59
"[52.65811397287391, 53.95067204614396, 0.586621971342083, 0.27218658979829624, 3.5322945838905184]",41,60
"[52.8068731307607, 54.47808619421492, 0.5572908727749777, 0.3493061235745003, 0]",41,61
"[52.738682451561715, 55.143025444096004, 0.6159530699091817, 0.3093854237374174, 0]",41,62
"[52.837566818416214, 55.78424778324072, 0.6732820352903346, 0.31755102143135616, 0]",41,63
"[52.89289071509429, 56.417173530066854, 0.6055379357758847, 0.330819419164505, 4.134671373737888]",41,64
"[52.986617913156074, 57.78005915331946, 0.687711355128684, 0.38469511557517677, 0]",41,65
"[53.06307511643736, 58.51020614509067, 0.6220576246093263, 0.37173319835098845, 3.366460663427688]",41,66
"[53.098876673123016, 59.21542634871392, 0.6979183105372968, 0.3923850427038147, 0]",41,67
"[53.17328290240182, 60.09931996672642, 0.6539992508865561, 0.4133088018576365, 0]",41,68
"[53.2509041989254, 60.85167863457601, 0.6896425993451414, 0.39426248309953843, 2.45403167452821]",41,69
"[53.36015340043819, 62.65116699216874, 0.7472330726647569, 0.4725338336315175, 0]",41,70
"[53.51068634123348, 63.54993807967341, 0.7139109228919959, 0.49943691961207537, 9.831934877509468]",41,71
"[53.57929393056746, 64.57293445383704, 0.7203799201879157, 0.43397563248872456, 5.856013585428798]",41,72
"[53.60791478999555, 65.5600440867534, 0.7856761368903947, 0.5164960219609803, 0]",41,73
"[53.68211554837943, 66.58560422741357, 0.8620892053282172, 0.49471486402056014, 5.07960786001712]",41,74
"[53.876429413055696, 68.8763907984647, 0.8573821666439585, 0.5673116036855946, 7.3995946598871]",41,75
"[53.965392120763255, 70.06402908726042, 0.8921968571176669, 0.6292488873678771, 11.650299437528076]",41,76
"[54.0759071378416, 71.33455374144489, 0.8321363756314772, 0.6240427640541674, 8.97262661490123]",41,77
"[54.183708883357774, 72.6639284720929, 0.8293421306068259, 0.6314512660329326, 9.638570373486232]",41,78
"[54.310146435760565, 74.01958638637531, 0.9144200298972677, 0.7059717294167873, 9.649692816154754]",41,79
"[54.601961496834846, 77.0505651288095, 1.0113343903255827, 0.7893140825411306, 0]",41,80
"[54.655221993343, 78.6264115425263, 1.0161274443081751, 0.8088838531826212, 0]",41,81
"[54.79244435972094, 80.25415525807448, 1.0059810347752034, 0.9413092200396135, 0]",41,82
"[54.93215325271973, 82.03817340596053, 1.096135114468167, 0.819450094212542, 13.27639704232314]",41,83
"[55.10667543487545, 83.89726797069063, 1.0505466301200308, 0.9212485393202938, 15.422161318743122]",41,84
"[55.404083933926444, 87.94314716761009, 1.080696591729179, 0.9245077985987535, 0]",41,85
"[55.64358326775681, 90.16450437449711, 1.0416382971263616, 1.0126073232244055, 0]",41,86
"[55.78832092850175, 92.3931498331294, 1.1712744046388224, 1.2305198799349597, 0]",41,87
"[55.863190909294545, 94.81351124986095, 1.270281650963959, 1.2457742586118314, 0]",41,88
"[56.16199967755166, 97.49701069876846, 1.278884609113326, 1.2502024521316502, 14.489762593885814]",41,89
