Parameters,Group ID,Image
"[47.68635278535521, 61.49451821154569, 0.37320412131327885, 0.24059549999814323, 0]",618,89
"[47.56452438812234, 63.416098148157204, 0.36731142466096844, 0.23524893333149782, 352.30394827798114]",618,90
"[47.53268719349715, 64.48083229599641, 0.44371085903565455, 0.2724834251585836, 356.74805439963563]",618,91
"[47.46470706630636, 65.55868891993194, 0.42931484958439814, 0.2578058781213217, 355.54439716667343]",618,92
"[47.40041803726125, 66.71043489207769, 0.4322786366916702, 0.2521384905269315, 0]",618,93
"[47.37699385836246, 67.85361667582559, 0.4322786366916702, 0.2941615722814248, 0]",618,94
"[47.25297268040796, 70.39584959419125, 0.5048528648506192, 0.3023636531698344, 0]",618,95
"[47.17204048774707, 71.75234829283661, 0.5138565542680098, 0.3613802600857525, 0]",618,96
"[47.10742479238078, 73.15671090969428, 0.460267760316988, 0.3758647715618082, 0]",618,97
"[47.07208035105278, 74.55871591903825, 0.48328114833284985, 0.43850890015545474, 0]",618,98
"[46.9780515336147, 76.1951998123541, 0.4900931111855371, 0.41689667579065315, 0]",618,99
"[46.78611436113811, 79.51024281976154, 0.5187089710559647, 0.3765236880158511, 0]",618,100
