Parameters,Group ID,Image
"[33.908441710685636, 69.25935967481219, 0.42588755119434296, 0.25359624571510153, 0]",351,20
NULL,351,21
NULL,351,22
NULL,351,23
NULL,351,24
"[31.666469603107373, 76.37447077961657, 0.5483253756078059, 0.4305349541133419, 349.7559125535404]",351,25
NULL,351,26
"[30.704245044095536, 79.3215589603078, 0.6530751609396387, 0.420004028543595, 350.25635871296083]",351,27
"[30.244212085003074, 80.84421316702802, 0.6025553773994252, 0.4747191460686892, 351.797645755371]",351,28
NULL,351,29
NULL,351,30
"[28.050294769688733, 87.92231940901803, 0.6318308706948578, 0.46904826273583816, 345.5639737618967]",351,31
NULL,351,32
NULL,351,33
NULL,351,34
NULL,351,35
NULL,351,36
