Parameters,Group ID,Image
"[59.13728496625536, 36.73547150476317, 0.4109794142348585, 0.2175435224401075, 0]",32,0
"[59.07234111952563, 36.67838111483331, 0.6466174002293315, 0.1451661812257683, 0]",32,1
"[59.07335491880321, 36.67978121978343, 0.7172431072986514, 0.1955542413387021, 0]",32,2
NULL,32,3
NULL,32,4
"[59.382831302012775, 36.78833317497652, 0.7464082426265506, 0.178218888887514, 0]",32,5
"[59.4993472340192, 36.80251086552891, 0.7021604189179937, 0.20320465010422264, 0]",32,6
"[59.51055018394186, 36.83642575306988, 0.8302397734903408, 0.1567134910959993, 0]",32,7
"[59.667867936961784, 36.87921160407638, 0.7448622837717309, 0.19359226878386693, 0]",32,8
"[59.71629003306068, 36.90936103064308, 0.7850381429028488, 0.19604077777626117, 0]",32,9
"[59.89666538919137, 36.987211799961614, 0.8408561797112881, 0.15896492379138746, 0]",32,10
"[60.0540498094298, 36.98716089336458, 0.783721820770765, 0.17534368989443294, 0]",32,11 
NULL,32,12
"[60.17984945646625, 37.090784890204034, 0.8556195539161346, 0.19947149138735765, 0]",32,13
"[60.31297005682777, 37.09540576595094, 0.7971873202350285, 0.22627667779932542, 0]",32,14
"[60.54159282878682, 37.27293811963086, 0.8051936514767988, 0.20456763821017176, 0]",32,15
"[60.66431961632486, 37.29305454457583, 0.8029615419059227, 0.23424664522847394, 0]",32,16
"[60.727010286395796, 37.350090543440885, 0.8358135457236321, 0.2264270983315835, 0]",32,17
"[60.82256340153811, 37.40607372407139, 0.8418472703297536, 0.26647574821699366, 0.5911477715843603]",32,18
"[60.90616250592099, 37.42750518245151, 0.8594386507265526, 0.2174493417121468, 0]",32,19
"[61.17864067509837, 37.58577192802585, 0.843912661115538, 0.2079061104144541, 0]",32,20
"[61.25797164832998, 37.626296294873605, 0.970332459976099, 0.24364023986428118, 0]",32,21
"[61.48195428849632, 37.67748889279656, 0.8476570032436502, 0.2699413721204154, 0]",32,22
"[61.54712624637303, 37.74632732349122, 0.9019373811572038, 0.23073999544265433, 0]",32,23
"[61.70793105342683, 37.80549896378278, 0.8564002630232959, 0.24207296228940875, 0]",32,24
"[61.98409299370926, 37.98345968585893, 0.9202663646564629, 0.26093027522020407, 0]",32,25
"[62.07045742940396, 38.08989391280857, 0.8900173213217354, 0.285278950081823, 0]",32,26
"[62.15568465378897, 38.15759427849873, 0.9580456031175503, 0.254240964300215, 0]",32,27
"[62.30563456483742, 38.284446738640135, 0.8997061174779143, 0.29356124218098645, 0]",32,28
"[62.42557236617594, 38.34984906875768, 0.9681969044823627, 0.28702330274221977, 0]",32,29
"[62.73316548139809, 38.55252805158032, 0.9203964592045483, 0.29641587219114013, 0.6661999701815375]",32,30
"[62.8401888439014, 38.65313641275956, 1.0714744828784717, 0.2953471941666095, 0]",32,31
"[62.93963501353812, 38.75846272298319, 1.021655139372129, 0.29376211071964775, 0]",32,32
"[63.08313084260697, 38.842659250937906, 1.0265884498486244, 0.32934577365595163, 0.6740368979865252]",32,33
"[63.24136387692093, 38.98733112820262, 1.028421643509083, 0.3348348698835327, 0]",32,34
"[63.54615693338869, 39.23280539947357, 1.0199222910833683, 0.3266239077579769, 0]",32,35
"[63.68941146472217, 39.35206852098517, 1.03923660617275, 0.32146343147311995, 0]",32,36
"[63.850373386420124, 39.46921261715414, 1.0431337434458712, 0.36952221447836575, 2.4895529219979835]",32,37
"[64.02484492540749, 39.6324188389751, 1.032454669562057, 0.3458235544001501, 2.0454084888863235]",32,38
"[64.20227676439058, 39.776034730481854, 1.0216994884435735, 0.36368765319711827, 0]",32,39
"[64.57489808339558, 40.05144865641339, 1.0913368499355158, 0.3622803510215533, 0]",32,40
"[64.78342608811724, 40.238051923752515, 1.0392366061727358, 0.401829289341407, 0.7742201649261347]",32,41
"[64.92684435504184, 40.381626883685975, 1.0882248281257356, 0.38935722813906126, 0.7957235527360922]",32,42
"[64.98398815975321, 40.58289186209525, 1.195122097098647, 0.4243317295445266, 0]",32,43
"[65.25765309975003, 40.769817905172076, 1.1886061555076852, 0.4091352764203443, 2.231174608028823]",32,44
"[65.59057481276125, 41.10882006391305, 1.2590300732182969, 0.41685194769885087, 1.8723971884105026]",32,45
"[65.83669089337708, 41.3010096353634, 1.246061425350099, 0.41822870109525045, 2.2311746080301305]",32,46
"[66.04560954794533, 41.50978366981027, 1.1601790652618433, 0.43810200472181426, 2.602562202499257]",32,47
"[66.25859287432469, 41.67582026520716, 1.1860287767946434, 0.4375920960927685, 3.1579447964372207]",32,48
"[66.47125797176578, 41.88785747473471, 1.261611865489627, 0.4573934429117586, 1.5481576989780024]",32,49
"[66.87762470530522, 42.281652896060564, 1.236283463464778, 0.4834312994744556, 2.1091673431894264]",32,50
"[67.06224016005683, 42.551769082543586, 1.279839293693796, 0.4890285730043037, 2.8624052261103543]",32,51
"[67.35685740453413, 42.79188142479435, 1.3324025032641655, 0.5508279483943056, 2.795682392916774]",32,52
"[67.57088737588512, 43.06064995939492, 1.2641083103688457, 0.5251105153113469, 1.5929550424552872]",32,53
"[67.7810414595706, 43.28615834786176, 1.4003713268177607, 0.526645952254614, 1.672081921941185]",32,54
"[68.31296323881958, 43.84594661169764, 1.392802778470142, 0.5385163915938825, 3.4473868518638255]",32,55
"[68.55260767490871, 44.15469772076889, 1.376785933029471, 0.5629901599691104, 3.2154839917475897]",32,56
"[68.78671219538163, 44.40997169006561, 1.4094596586192452, 0.6072570661429592, 3.481980646206978]",32,57
"[69.02887151920284, 44.68757516426137, 1.4289503334875044, 0.586761765665593, 3.8568009855881655]",32,58
