Parameters,Group ID,Image
"[40.29300031126638, 23.757210388151684, 0.721895112828234, 0.2634766189247665, 357.6784694101692]",857,170
"[38.79828138360584, 25.620378406124072, 0.755510183064434, 0.34164120396921127, 359.48511435175925]",857,180
"[36.75163244009504, 27.029194063152715, 0.9974264598802544, 0.42370417325023135, 355.5993754892607]",857,190
"[34.3377094302523, 27.843868056409082, 1.083138873679494, 0.5997295600062527, 355.97173633351576]",857,200
"[31.26479658903073, 28.800441840712487, 1.3865112349108535, 0.6383008672423259, 354.6232747431922]",857,210
"[27.538625649989683, 30.414973878240186, 1.5896339111341016, 0.8431047540329926, 353.92754359279235]",857,220
"[22.89942237514329, 30.630980586864453, 2.063940228475575, 1.1118418764490732, 351.627900404155]",857,230
"[17.251573686460077, 31.901913050480257, 2.6207409128264745, 1.33672926844977, 352.2962509358331]",857,240
"[11.172429998737147, 33.5707282299994, 3.1130095343334827, 1.4363192952618695, 349.08821481441885]",857,250
"[4.824699204481886, 22.337871388121417, 3.5671860848228447, 1.7611995776067768, 349.60266647756475]",857,260
NULL,857,270
