Parameters,Group ID,Image
"[63.12891415508525, 61.26876473673665, 0.15872812947854698, 0.09602226208509279, 0]",145,0
NULL,145,1
NULL,145,2
NULL,145,3
NULL,145,4
NULL,145,5
NULL,145,6
NULL,145,7
NULL,145,8
NULL,145,9
"[66.7804288366858, 71.95085328644359, 0.279794893798936, 0.1692658508530798, 4.685899839502724]",145,10
NULL,145,11
NULL,145,12
NULL,145,13
NULL,145,14
NULL,145,15
NULL,145,16
NULL,145,17
NULL,145,18
NULL,145,19
"[72.94230293968069, 90.49070836034623, 0.3658069927793267, 0.29223948315737497, 20.11258828908501]",145,20
NULL,145,21
NULL,145,22
NULL,145,23
NULL,145,24
