Parameters,Group ID,Image
"[50.776502477786046, 48.71650050267782, 0.23441048071178017, 0.13674164267663258, 0]",151,0
NULL,151,1
NULL,151,2
NULL,151,3
NULL,151,4
NULL,151,5
NULL,151,6
NULL,151,7
NULL,151,8
NULL,151,9
"[50.96523988215671, 52.91399674127266, 0.31259607051303806, 0.13988913293643168, 0]",151,10
NULL,151,11
NULL,151,12
NULL,151,13
NULL,151,14
NULL,151,15
"[51.11891233680169, 56.31873261113084, 0.38261436000920646, 0.21465279940589013, 1.8476102660043807]",151,16
NULL,151,17
NULL,151,18
"[50.971114249176075, 57.98177024623589, 0.5670649364731517, 0.21407484611160044, 0]",151,19
"[51.27138067728303, 59.29155936269302, 0.3549062926619584, 0.18114017551077666, 0]",151,20
NULL,151,21
NULL,151,22
NULL,151,23
NULL,151,24
"[51.47611041512617, 63.70966403448016, 0.45177341001080146, 0.3029721111087794, 4.707852244369633]",151,25
NULL,151,26
"[51.49653186080039, 65.41100485224193, 0.546408154014777, 0.28702330274222737, 4.573921259902988]",151,27
"[51.54923257991128, 66.37739316200731, 0.5199599779781611, 0.32519443590582775, 3.1798301198643912]",151,28
"[51.567714138194745, 67.33683182001721, 0.5219635787035838, 0.3315119146672603, 6.952957468171178]",151,29
"[51.57525923169162, 69.3626933357209, 0.6349950969153902, 0.42151673074795354, 1.7226620716191405]",151,30
"[51.67377246777423, 70.48225287437909, 0.6171150502654462, 0.4061023919790898, 7.199260070386174]",151,31
"[51.70870760993809, 71.59184303858805, 0.6012996715258462, 0.4070904201068744, 5.147179627889102]",151,32
"[51.717775616960616, 72.76794594109829, 0.671935300033615, 0.43931642726693454, 3.838259960975506]",151,33
"[51.79772758135598, 74.08016552738431, 0.6861485731325065, 0.44989518974928494, 9.071497577174682]",151,34
"[51.822013107667374, 76.73284360822367, 0.6921522701267167, 0.4526732860800683, 3.66190161576867]",151,35
"[51.894016959940984, 78.15037295778458, 0.7241956509746653, 0.4671121294383123, 6.952957468172883]",151,36
NULL,151,37
"[52.0503295351227, 81.28672258272033, 0.6573171534042563, 0.5353249201673589, 7.478209782383601]",151,38
"[52.06408562304037, 82.98252959639136, 0.7430541734135052, 0.5056619777072349, 10.375844920052714]",151,39
NULL,151,40
"[52.373509664320636, 88.6029959561372, 0.7409439454951853, 0.6353837235267432, 12.771242564901968]",151,41
"[52.407150898765096, 90.65289299086534, 0.9329510441777951, 0.6429268629462397, 13.134022306396105]",151,42
"[52.365127906974465, 92.89739406697385, 0.9116703127650325, 0.5990149582070217, 0]",151,43
NULL,151,44
NULL,151,45
