Parameters,Group ID,Image
"[41.99031246219239, 70.34327998723022, 0.4296540878260511, 0.3050875735375909, 353.0080736925713]",646,90
NULL,646,91
NULL,646,92
"[41.471941705401086, 74.5064314825459, 0.40806559800519293, 0.3617647853320244, 354.02272336704925]",646,93
NULL,646,94
NULL,646,95
"[40.534231105816055, 81.10813275551729, 0.5020507495682915, 0.39866678025310576, 352.0470059684328]",646,96
"[40.268411444311965, 82.98369191251763, 0.47823622936198795, 0.43835922473606037, 0]",646,97
"[39.952924613568804, 84.91854311243831, 0.5326087606635213, 0.3712902633514687, 0]",646,98
"[39.655300837228744, 87.05699822445543, 0.5705798681615661, 0.5953780816750509, 0]",646,99
NULL,646,100
NULL,646,110
