Parameters,Group ID,Image
"[70.91621636841707, 55.46497282389689, 0.3359328899810379, 0.18405093553666063, 0]",418,30
NULL,418,31
NULL,418,32
NULL,418,33
NULL,418,34
NULL,418,35
NULL,418,36
NULL,418,37
NULL,418,38
NULL,418,39
NULL,418,40
NULL,418,41
NULL,418,42
"[77.73435571274912, 66.5838762983687, 0.48064693035490835, 0.28288781969634214, 5.964487101249688]",418,43
NULL,418,44
NULL,418,45
NULL,418,46
NULL,418,47
NULL,418,48
"[82.54654396769297, 74.631589387495, 0.5314278099747007, 0.3050982474495972, 10.938234647319973]",418,49
"[84.19913902985068, 77.50328863091944, 0.590475344416319, 0.38227565196519225, 16.476881393681538]",418,50
"[85.04260935903298, 78.99603894821757, 0.6014728354307013, 0.41179199899448876, 16.845533168052782]",418,51
"[85.98854745337347, 80.62088231831216, 0.6319187943831687, 0.4000564185168399, 13.855083726107694]",418,52
NULL,418,53
"[88.08742032602734, 84.14251836661748, 0.6377133719696378, 0.45004880406236186, 20.157610894549464]",418,54
"[90.2961281898624, 88.13101656597057, 0.7569003198130958, 0.5006293687937468, 13.877529803196524]",418,55
"[91.48095308668398, 90.17506249481593, 0.825577562838872, 0.5285243360963056, 20.399687947856876]",418,56
"[92.87279127864818, 92.49980578564983, 0.8198922154704094, 0.5647735860962655, 21.393338687006406]",418,57
"[94.24312085293332, 94.92152399651805, 0.8257854838445128, 0.5877992894256605, 25.755058983400716]",418,58
"[95.79575238319717, 97.60641821493108, 0.8146394064529386, 0.6251855594886656, 26.85664830365164]",418,59
NULL,418,60
