Parameters,Group ID,Image
"[34.166063103761836, 59.85934929861102, 0.30675545488548295, 0.19569770641516016, 0]",674,90
NULL,674,91
NULL,674,92
"[33.193033886618544, 62.60339357558684, 0.39431524531641704, 0.29400708171960305, 354.0227233670492]",674,93
NULL,674,94
NULL,674,95
"[31.61236244493189, 66.97129835889073, 0.3768281397965438, 0.3077560924601384, 348.9765440362585]",674,96
"[31.254019900248704, 68.10803746345, 0.32745990419538057, 0.3012275087744807, 356.229508281717]",674,97
"[30.78684202889565, 69.34203254040803, 0.41569464246910215, 0.3359292858894065, 0]",674,98
NULL,674,99
NULL,674,100
NULL,674,110
