Parameters,Group ID,Image
"[53.57265222386125, 44.068757527330675, 0.36136724983565927, 0.15531602130653255, 0]",607,82
NULL,607,83
NULL,607,84
NULL,607,85
NULL,607,86
NULL,607,87
NULL,607,88
"[54.12224140136552, 47.10721707378723, 0.4350856408260313, 0.24831821036743662, 0]",607,89
"[54.27428654548175, 48.03859405383059, 0.4753441966200638, 0.2587738266646581, 357.6784694101679]",607,90
"[54.31939754286111, 48.536707903310926, 0.5094712503866177, 0.2521384905269386, 0]",607,91
NULL,607,92
"[54.5049140063645, 49.54340469239756, 0.5219635787035841, 0.2525805064131603, 0]",607,93
"[54.62106525748075, 50.05527624873282, 0.5565324616075173, 0.26732833333127104, 0]",607,94
NULL,607,95
"[54.830066545712576, 51.844890145618216, 0.5129573052980305, 0.2948046902357717, 0]",607,96
"[54.953971176001915, 52.462251625667264, 0.5029905173876088, 0.29950747910351083, 0]",607,97
"[54.9541140822537, 53.17095693700953, 0.7134150284913332, 0.31322064296818297, 0]",607,98
"[55.12584950707426, 53.724468987238275, 0.5513547500837319, 0.37520700821157504, 0]",607,99
"[55.34548817506639, 55.20576134918738, 0.5909389363099106, 0.43653191581892536, 0]",607,100
"[56.890420456845206, 66.54204128671442, 0.7984780364796766, 0.5077324461140966, 0]",607,110
"[59.47210428116561, 86.09443136472701, 0.9267613537876072, 1.065679688169632, 5.418395302219153]",607,120
