Parameters,Group ID,Image
"[75.61378336005488, 67.18883203330873, 0.3660003642209441, 0.2530853389244393, 11.034296204279997]",570,72
NULL,570,73
NULL,570,74
NULL,570,75
"[78.72282482074591, 73.34128223223712, 0.46438832939219465, 0.3444279632906698, 11.252344709834404]",570,76
NULL,570,77
"[80.20226577200238, 76.2279947155363, 0.4745123442759931, 0.37262546843929456, 16.534837857335106]",570,78
NULL,570,79
NULL,570,80
NULL,570,81
"[84.56697976080328, 84.86833140341152, 0.5660755367958351, 0.4041693703128852, 17.265809495009933]",570,82
NULL,570,83
NULL,570,84
NULL,570,85
"[90.33669186920483, 96.32800476515904, 0.6755309500926615, 0.5786947814647588, 29.43848967466431]",570,86
NULL,570,87
NULL,570,88
