Parameters,Group ID,Image
"[48.29043212449813, 55.88383097389694, 0.3188566859848194, 0.19287805888387055, 0]",483,43
NULL,483,44
NULL,483,45
NULL,483,46
NULL,483,47
NULL,483,48
NULL,483,49
NULL,483,50
NULL,483,51
NULL,483,52
NULL,483,53
NULL,483,54
NULL,483,55
NULL,483,56
"[47.65703573729951, 70.09070074263856, 0.5327641314923477, 0.33935538559492207, 0]",483,57
"[47.581501141963464, 71.27366073359983, 0.5797394290633093, 0.3945233022624848, 0]",483,58
NULL,483,59
NULL,483,60
"[47.44787628541081, 76.70711626099653, 0.6130196930661498, 0.4278678272907257, 0]",483,61
NULL,483,62
NULL,483,63
NULL,483,64
NULL,483,65
"[47.008636865129205, 87.04138985408709, 0.7536562795930877, 0.629501098213936, 0]",483,66
NULL,483,67
NULL,483,68
NULL,483,69
NULL,483,70
NULL,483,71
