Parameters,Group ID,Image
"[40.5599971165312, 67.30890865614785, 0.3546859947113461, 0.26093027522020407, 0]",671,90
NULL,671,91
NULL,671,92
"[39.90107201670898, 70.9933018478706, 0.39431524531641704, 0.29400708171960305, 354.02272336704914]",671,93
NULL,671,94
NULL,671,95
"[38.86630413601531, 76.89002075547052, 0.4013283656150969, 0.314920642808447, 358.6544627984124]",671,96
"[38.589704680020915, 78.54696521367366, 0.43919653716916685, 0.34537393464054844, 0]",671,97
"[38.30313650126958, 80.23321359871753, 0.4806469303548937, 0.3359292858894207, 0]",671,98
NULL,671,99
NULL,671,100
