Parameters,Group ID,Image
"[86.96904095452147, 42.75543751645041, 0.4188567003974822, 0.12199982293266201, 5.134220748617224]",320,10
NULL,320,11
NULL,320,12
NULL,320,13
NULL,320,14
NULL,320,15
NULL,320,16
NULL,320,17
NULL,320,18
NULL,320,19
"[92.70065179136007, 45.00134395082791, 0.4730293738563594, 0.164207019897781, 6.661989018866166]",320,20
NULL,320,21
NULL,320,22
NULL,320,23
NULL,320,24
NULL,320,25
NULL,320,26
NULL,320,27
NULL,320,28
NULL,320,29
NULL,320,30
NULL,320,31
