Parameters,Group ID,Image
"[24.9718158279773, 62.13359048502788, 0.44203119219934095, 0.225623710416464, 0]",75,0
NULL,75,1
NULL,75,2
NULL,75,3
NULL,75,4
NULL,75,5
NULL,75,6
NULL,75,7
NULL,75,8
NULL,75,9
"[18.176624990848563, 73.14594335206934, 0.49041282231077804, 0.2780655994789118, 353.29016319224417]",75,10
NULL,75,11
"[16.69515911552774, 75.60379970799421, 0.5266629262601746, 0.3617665352430695, 347.4673426105527]",75,12
NULL,75,13
"[15.082386258915417, 78.31325004813182, 0.5949683202963653, 0.39454582505943064, 347.1052168781941]",75,14
"[13.211509259599152, 81.43291180275861, 0.7103222892705411, 0.405650142282573, 343.90866539502895]",75,15
"[12.32246221009324, 83.01687700044945, 0.6466520467772973, 0.4655704469977274, 342.27237054562704]",75,16
"[11.19113573297438, 84.80934063201323, 0.7502507417315734, 0.46817483892163436, 343.3794899398547]",75,17
"[10.136326429433431, 86.5918722325883, 0.77580032763608, 0.5041235540524575, 348.20657031509154]",75,18
"[8.999527707469936, 88.55474334293646, 0.8079134323762258, 0.5040318545516262, 342.61815269356634]",75,19
"[6.450079684211399, 92.90754402097461, 0.8822025896591014, 0.6117118778681329, 341.867708226348]",75,20
"[5.03827190566521, 95.26236700520413, 0.9091315649228672, 0.6197607453588551, 337.7860782635591]",75,21
NULL,75,22
